JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG
28:10:15:12:14:34,4911.16,4904.86,0,1.0975,0,0,0,1213.58,0,8182.53,0,0,0,0,0,5.55E-07,694.401,0,1213.52,1213.58,0
28:10:15:12:14:35,4909.73,4905.43,0,1.10552,0,0,0,1213.58,0,8181.1,0,0,0,0,0,5.55E-07,692.97,0,1213.52,1213.58,0
28:10:15:12:14:36,4910.01,4904,0,1.09483,0,0,0,1213.58,0,8181.38,0,0,0,0,0,5.55E-07,693.256,0,1213.52,1213.58,0
28:10:15:12:14:37,4909.15,4903.43,0,1.08549,0,0,0,1213.58,0,8180.53,0,0,0,0,0,5.55E-07,692.398,0,1213.52,1213.58,0
28:10:15:12:14:38,4908.87,4903.43,0,1.09484,0,0,0,1213.58,0,8180.24,0,0,0,0,0,5.55E-07,692.112,0,1213.52,1213.58,0
28:10:15:12:14:39,4908.58,4902.29,0,1.11219,0,0,0,1213.58,0,8179.95,0,0,0,0,0,5.55E-07,691.826,0,1213.52,1213.58,0
28:10:15:12:14:40,4908.58,4902,0,1.12154,0,0,0,1213.58,0,8179.95,0,0,0,0,0,5.55E-07,691.826,0,1213.52,1213.58,0
28:10:15:12:14:41,4908.01,4901.43,0,1.11486,0,0,0,1213.58,0,8179.38,0,0,0,0,0,5.55E-07,691.254,0,1213.52,1213.58,0
28:10:15:12:14:42,4907.15,4901.43,0,1.11353,0,0,0,1213.58,0,8178.52,0,0,0,0,0,5.55E-07,690.396,0,1213.52,1213.58,0
28:10:15:12:14:43,4906.87,4900.57,0,1.10017,0,0,0,1213.58,0,8178.24,0,0,0,0,0,5.55E-07,690.11,0,1213.52,1213.58,0
28:10:15:12:14:44,4906.29,4899.71,0,1.10551,0,0,0,1213.58,0,8177.67,0,0,0,0,0,5.55E-07,689.537,0,1213.52,1213.58,0
28:10:15:12:14:45,4906.01,4899.43,0,1.10418,0,0,0,1213.58,0,8177.38,0,0,0,0,0,5.55E-07,689.251,0,1213.52,1213.58,0
28:10:15:12:14:46,4905.15,4899.43,0,1.09884,0,0,0,1213.58,0,8176.52,0,0,0,0,0,5.55E-07,688.393,0,1213.52,1213.58,0
28:10:15:12:14:47,4905.43,4899.14,0,1.08549,0,0,0,1213.58,0,8176.81,0,0,0,0,0,5.55E-07,688.679,0,1213.52,1213.58,0
28:10:15:12:14:48,4904.86,4898.85,0,1.11086,0,0,0,1213.58,0,8176.24,0,0,0,0,0,5.55E-07,688.107,0,1213.52,1213.58,0
28:10:15:12:14:49,4904.29,4897.42,0,1.12821,0,0,0,1213.58,0,8175.66,0,0,0,0,0,5.55E-07,687.534,0,1213.52,1213.58,0
28:10:15:12:14:50,4903.72,4897.42,0,1.12287,0,0,0,1213.58,0,8175.09,0,0,0,0,0,5.55E-07,686.962,0,1213.52,1213.58,0
28:10:15:12:14:51,4903.72,4896.56,0,1.11353,0,0,0,1213.58,0,8175.09,0,0,0,0,0,5.55E-07,686.962,0,1213.52,1213.58,0
28:10:15:12:14:52,4903.72,4895.99,0,1.11219,0,0,0,1213.58,0,8175.09,0,0,0,0,0,5.55E-07,686.962,0,1213.52,1213.58,0
28:10:15:12:14:53,4901.71,4895.99,0,1.12154,0,0,0,1213.58,0,8173.09,0,0,0,0,0,5.55E-07,684.96,0,1213.52,1213.58,0
28:10:15:12:14:54,4901.71,4895.13,0,1.13355,0,0,0,1213.58,0,8173.09,0,0,0,0,0,5.55E-07,684.96,0,1213.52,1213.58,0
28:10:15:12:14:55,4901.43,4894.56,0,1.13222,0,0,0,1213.58,0,8172.8,0,0,0,0,0,5.55E-07,684.674,0,1213.52,1213.58,0
28:10:15:12:14:56,4901.43,4894.56,0,1.10151,0,0,0,1213.58,0,8172.8,0,0,0,0,0,5.55E-07,684.674,0,1213.52,1213.58,0
28:10:15:12:14:57,4900.57,4894.28,0,1.08949,0,0,0,1213.58,0,8171.94,0,0,0,0,0,5.55E-07,683.815,0,1213.52,1213.58,0
28:10:15:12:14:58,4900,4893.42,0,1.10018,0,0,0,1213.58,0,8171.37,0,0,0,0,0,5.55E-07,683.243,0,1213.52,1213.58,0
28:10:15:12:14:59,4899.43,4892.85,0,1.09884,0,0,0,1213.58,0,8170.8,0,0,0,0,0,5.55E-07,682.671,0,1213.52,1213.58,0
28:10:15:12:15:00,4898.85,4893.13,0,1.0975,0,0,0,1213.58,0,8170.23,0,0,0,0,0,5.55E-07,682.098,0,1213.52,1213.58,0
28:10:15:12:15:01,4898.28,4892.27,0,1.09217,0,0,0,1213.58,0,8169.65,0,0,0,0,0,5.55E-07,681.526,0,1213.52,1213.58,0
28:10:15:12:15:02,4898,4891.99,0,1.08415,0,0,0,1213.58,0,8169.37,0,0,0,0,0,5.55E-07,681.24,0,1213.52,1213.58,0
28:10:15:12:15:03,4897.42,4891.13,0,1.06679,0,0,0,1213.58,0,8168.8,0,0,0,0,0,5.55E-07,680.668,0,1213.52,1213.58,0
28:10:15:12:15:04,4897.71,4890.84,0,1.06813,0,0,0,1213.58,0,8169.08,0,0,0,0,0,5.55E-07,680.954,0,1213.52,1213.58,0
28:10:15:12:15:05,4896.85,4889.98,0,1.06012,0,0,0,1213.58,0,8168.22,0,0,0,0,0,5.55E-07,680.096,0,1213.52,1213.58,0
28:10:15:12:15:06,4896.56,4889.98,0,1.06546,0,0,0,1213.58,0,8167.94,0,0,0,0,0,5.55E-07,679.81,0,1213.52,1213.58,0
28:10:15:12:15:07,4895.71,4889.98,0,1.07214,0,0,0,1213.58,0,8167.08,0,0,0,0,0,5.55E-07,678.952,0,1213.52,1213.58,0
28:10:15:12:15:08,4894.85,4889.13,0,1.08282,0,0,0,1213.58,0,8166.22,0,0,0,0,0,5.55E-07,678.093,0,1213.52,1213.58,0
28:10:15:12:15:09,4894.85,4888.27,0,1.07481,0,0,0,1213.58,0,8166.22,0,0,0,0,0,5.55E-07,678.093,0,1213.52,1213.58,0
28:10:15:12:15:10,4894.56,4887.7,0,1.08682,0,0,0,1213.58,0,8165.94,0,0,0,0,0,5.55E-07,677.807,0,1213.52,1213.58,0
28:10:15:12:15:11,4894.56,4887.41,0,1.08949,0,0,0,1213.58,0,8165.94,0,0,0,0,0,5.55E-07,677.807,0,1213.52,1213.58,0
28:10:15:12:15:12,4893.7,4886.55,0,1.08682,0,0,0,1213.58,0,8165.08,0,0,0,0,0,5.55E-07,676.949,0,1213.52,1213.58,0
28:10:15:12:15:13,4893.13,4885.98,0,1.09884,0,0,0,1213.58,0,8164.5,0,0,0,0,0,5.55E-07,676.376,0,1213.52,1213.58,0
28:10:15:12:15:14,4892.85,4886.27,0,1.11219,0,0,0,1213.58,0,8164.22,0,0,0,0,0,5.55E-07,676.09,0,1213.52,1213.58,0
28:10:15:12:15:15,4893.13,4885.41,0,1.12554,0,0,0,1213.58,0,8164.5,0,0,0,0,0,5.55E-07,676.376,0,1213.52,1213.58,0
28:10:15:12:15:16,4891.42,4885.69,0,1.13489,0,0,0,1213.58,0,8162.79,0,0,0,0,0,5.55E-07,674.66,0,1213.52,1213.58,0
28:10:15:12:15:17,4891.7,4884.83,0,1.1429,0,0,0,1213.58,0,8163.07,0,0,0,0,0,5.55E-07,674.946,0,1213.52,1213.58,0
28:10:15:12:15:18,4891.13,4883.69,0,1.14958,0,0,0,1213.58,0,8162.5,0,0,0,0,0,5.55E-07,674.374,0,1213.52,1213.58,0
28:10:15:12:15:19,4890.56,4883.69,0,1.15358,0,0,0,1213.58,0,8161.93,0,0,0,0,0,5.55E-07,673.802,0,1213.52,1213.58,0
28:10:15:12:15:20,4889.7,4883.12,0,1.14424,0,0,0,1213.58,0,8161.07,0,0,0,0,0,5.55E-07,672.944,0,1213.52,1213.58,0
28:10:15:12:15:21,4889.41,4882.55,0,1.12688,0,0,0,1213.58,0,8160.79,0,0,0,0,0,5.55E-07,672.657,0,1213.52,1213.58,0
28:10:15:12:15:22,4889.41,4882.55,0,1.10819,0,0,0,1213.58,0,8160.79,0,0,0,0,0,5.55E-07,672.657,0,1213.52,1213.58,0
28:10:15:12:15:23,4888.55,4882.26,0,1.11086,0,0,0,1213.58,0,8159.93,0,0,0,0,0,5.55E-07,671.799,0,1213.52,1213.58,0
28:10:15:12:15:24,4888.84,4881.12,0,1.08682,0,0,0,1213.58,0,8160.21,0,0,0,0,0,5.55E-07,672.085,0,1213.52,1213.58,0
28:10:15:12:15:25,4887.98,4880.83,0,1.09483,0,0,0,1213.58,0,8159.35,0,0,0,0,0,5.55E-07,671.227,0,1213.52,1213.58,0
28:10:15:12:15:26,4887.7,4879.69,0,1.1162,0,0,0,1213.58,0,8159.07,0,0,0,0,0,5.55E-07,670.941,0,1213.52,1213.58,0
28:10:15:12:15:27,4886.84,4879.97,0,1.1162,0,0,0,1213.58,0,8158.21,0,0,0,0,0,5.55E-07,670.082,0,1213.52,1213.58,0
28:10:15:12:15:28,4887.12,4879.11,0,1.12688,0,0,0,1213.58,0,8158.5,0,0,0,0,0,5.55E-07,670.368,0,1213.52,1213.58,0
28:10:15:12:15:29,4886.55,4879.11,0,1.11353,0,0,0,1213.58,0,8157.92,0,0,0,0,0,5.55E-07,669.796,0,1213.52,1213.58,0
28:10:15:12:15:30,4885.69,4878.54,0,1.08282,0,0,0,1213.58,0,8157.07,0,0,0,0,0,5.55E-07,668.938,0,1213.52,1213.58,0
28:10:15:12:15:31,4885.41,4878.54,0,1.06813,0,0,0,1213.58,0,8156.78,0,0,0,0,0,5.55E-07,668.652,0,1213.52,1213.58,0
28:10:15:12:15:32,4884.83,4878.54,0,1.08148,0,0,0,1213.58,0,8156.21,0,0,0,0,0,5.55E-07,668.08,0,1213.52,1213.58,0
28:10:15:12:15:33,4884.55,4877.68,0,1.0708,0,0,0,1213.58,0,8155.92,0,0,0,0,0,5.55E-07,667.794,0,1213.52,1213.58,0
28:10:15:12:15:34,4884.83,4877.4,0,1.0708,0,0,0,1213.58,0,8156.21,0,0,0,0,0,5.55E-07,668.08,0,1213.52,1213.58,0
28:10:15:12:15:35,4883.69,4876.54,0,1.06546,0,0,0,1213.58,0,8155.06,0,0,0,0,0,5.55E-07,666.935,0,1213.52,1213.58,0
28:10:15:12:15:36,4883.4,4876.54,0,1.06946,0,0,0,1213.58,0,8154.78,0,0,0,0,0,5.55E-07,666.649,0,1213.52,1213.58,0
28:10:15:12:15:37,4882.83,4875.68,0,1.06012,0,0,0,1213.58,0,8154.21,0,0,0,0,0,5.55E-07,666.077,0,1213.52,1213.58,0
28:10:15:12:15:38,4882.55,4875.68,0,1.04944,0,0,0,1213.58,0,8153.92,0,0,0,0,0,5.55E-07,665.791,0,1213.52,1213.58,0
28:10:15:12:15:39,4882.26,4875.11,0,1.06679,0,0,0,1213.58,0,8153.63,0,0,0,0,0,5.55E-07,665.505,0,1213.52,1213.58,0
28:10:15:12:15:40,4881.12,4874.82,0,1.08415,0,0,0,1213.58,0,8152.49,0,0,0,0,0,5.55E-07,664.36,0,1213.52,1213.58,0
28:10:15:12:15:41,4880.83,4873.96,0,1.07881,0,0,0,1213.58,0,8152.2,0,0,0,0,0,5.55E-07,664.074,0,1213.52,1213.58,0
28:10:15:12:15:42,4881.69,4873.96,0,1.08416,0,0,0,1213.58,0,8153.06,0,0,0,0,0,5.55E-07,664.932,0,1213.52,1213.58,0
28:10:15:12:15:43,4880.54,4873.96,0,1.10418,0,0,0,1213.58,0,8151.92,0,0,0,0,0,5.55E-07,663.788,0,1213.52,1213.58,0
28:10:15:12:15:44,4880.54,4872.82,0,1.12955,0,0,0,1213.58,0,8151.92,0,0,0,0,0,5.55E-07,663.788,0,1213.52,1213.58,0
28:10:15:12:15:45,4879.97,4872.82,0,1.12821,0,0,0,1213.58,0,8151.34,0,0,0,0,0,5.55E-07,663.216,0,1213.52,1213.58,0
28:10:15:12:15:46,4878.83,4872.25,0,1.11219,0,0,0,1213.58,0,8150.2,0,0,0,0,0,5.55E-07,662.072,0,1213.52,1213.58,0
28:10:15:12:15:47,4878.25,4871.39,0,1.10551,0,0,0,1213.58,0,8149.63,0,0,0,0,0,5.55E-07,661.5,0,1213.52,1213.58,0
28:10:15:12:15:48,4878.25,4871.39,0,1.11486,0,0,0,1213.58,0,8149.63,0,0,0,0,0,5.55E-07,661.5,0,1213.52,1213.58,0
28:10:15:12:15:49,4877.4,4870.53,0,1.12287,0,0,0,1213.58,0,8148.77,0,0,0,0,0,5.55E-07,660.641,0,1213.52,1213.58,0
28:10:15:12:15:50,4877.11,4870.82,0,1.1202,0,0,0,1213.58,0,8148.48,0,0,0,0,0,5.55E-07,660.355,0,1213.52,1213.58,0
28:10:15:12:15:51,4876.25,4869.96,0,1.09884,0,0,0,1213.58,0,8147.63,0,0,0,0,0,5.55E-07,659.497,0,1213.52,1213.58,0
28:10:15:12:15:52,4876.25,4869.39,0,1.08949,0,0,0,1213.58,0,8147.63,0,0,0,0,0,5.55E-07,659.497,0,1213.52,1213.58,0
28:10:15:12:15:53,4875.68,4869.1,0,1.07481,0,0,0,1213.58,0,8147.05,0,0,0,0,0,5.55E-07,658.924,0,1213.52,1213.58,0
28:10:15:12:15:54,4875.39,4868.53,0,1.06546,0,0,0,1213.58,0,8146.77,0,0,0,0,0,5.55E-07,658.638,0,1213.52,1213.58,0
28:10:15:12:15:55,4874.82,4868.24,0,1.06279,0,0,0,1213.58,0,8146.19,0,0,0,0,0,5.55E-07,658.066,0,1213.52,1213.58,0
28:10:15:12:15:56,4874.54,4867.67,0,1.07748,0,0,0,1213.58,0,8145.91,0,0,0,0,0,5.55E-07,657.78,0,1213.52,1213.58,0
28:10:15:12:15:57,4874.54,4867.96,0,1.09083,0,0,0,1213.58,0,8145.91,0,0,0,0,0,5.55E-07,657.78,0,1213.52,1213.58,0
28:10:15:12:15:58,4873.68,4867.38,0,1.10284,0,0,0,1213.58,0,8145.05,0,0,0,0,0,5.55E-07,656.922,0,1213.52,1213.58,0
28:10:15:12:15:59,4873.39,4866.81,0,1.09484,0,0,0,1213.58,0,8144.76,0,0,0,0,0,5.55E-07,656.636,0,1213.52,1213.58,0
28:10:15:12:16:00,4873.39,4866.52,0,1.08549,0,0,0,1213.58,0,8144.76,0,0,0,0,0,5.55E-07,656.636,0,1213.52,1213.58,0
28:10:15:12:16:01,4872.53,4865.95,0,1.07614,0,0,0,1213.58,0,8143.91,0,0,0,0,0,5.55E-07,655.778,0,1213.52,1213.58,0
28:10:15:12:16:02,4872.25,4865.67,0,1.08682,0,0,0,1213.58,0,8143.62,0,0,0,0,0,5.55E-07,655.492,0,1213.52,1213.58,0
28:10:15:12:16:03,4871.67,4865.09,0,1.08682,0,0,0,1213.58,0,8143.05,0,0,0,0,0,5.55E-07,654.919,0,1213.52,1213.58,0
28:10:15:12:16:04,4871.39,4864.52,0,1.08816,0,0,0,1213.58,0,8142.76,0,0,0,0,0,5.55E-07,654.633,0,1213.52,1213.58,0
28:10:15:12:16:05,4870.53,4864.52,0,1.09617,0,0,0,1213.58,0,8141.9,0,0,0,0,0,5.55E-07,653.775,0,1213.52,1213.58,0
28:10:15:12:16:06,4870.53,4863.66,0,1.07214,0,0,0,1213.58,0,8141.9,0,0,0,0,0,5.55E-07,653.775,0,1213.52,1213.58,0
28:10:15:12:16:07,4870.24,4863.09,0,1.0668,0,0,0,1213.58,0,8141.62,0,0,0,0,0,5.55E-07,653.488,0,1213.52,1213.58,0
28:10:15:12:16:08,4869.39,4863.09,0,1.05478,0,0,0,1213.58,0,8140.76,0,0,0,0,0,5.55E-07,652.63,0,1213.52,1213.58,0
28:10:15:12:16:09,4869.39,4863.09,0,1.05345,0,0,0,1213.58,0,8140.76,0,0,0,0,0,5.55E-07,652.63,0,1213.52,1213.58,0
28:10:15:12:16:10,4869.39,4861.66,0,1.05211,0,0,0,1213.58,0,8140.76,0,0,0,0,0,5.55E-07,652.63,0,1213.52,1213.58,0
28:10:15:12:16:11,4868.24,4861.95,0,1.0668,0,0,0,1213.58,0,8139.61,0,0,0,0,0,5.55E-07,651.486,0,1213.52,1213.58,0
28:10:15:12:16:12,4867.96,4861.66,0,1.09083,0,0,0,1213.58,0,8139.33,0,0,0,0,0,5.55E-07,651.2,0,1213.52,1213.58,0
28:10:15:12:16:13,4867.67,4861.09,0,1.11486,0,0,0,1213.58,0,8139.04,0,0,0,0,0,5.55E-07,650.914,0,1213.52,1213.58,0
28:10:15:12:16:14,4867.96,4859.94,0,1.11353,0,0,0,1213.58,0,8139.33,0,0,0,0,0,5.55E-07,651.2,0,1213.52,1213.58,0
28:10:15:12:16:15,4867.38,4859.94,0,1.09483,0,0,0,1213.58,0,8138.76,0,0,0,0,0,5.55E-07,650.628,0,1213.52,1213.58,0
28:10:15:12:16:16,4866.81,4859.66,0,1.06146,0,0,0,1213.58,0,8138.18,0,0,0,0,0,5.55E-07,650.055,0,1213.52,1213.58,0
28:10:15:12:16:17,4866.24,4859.09,0,1.05611,0,0,0,1213.58,0,8137.61,0,0,0,0,0,5.55E-07,649.483,0,1213.52,1213.58,0
28:10:15:12:16:18,4865.67,4859.09,0,1.07214,0,0,0,1213.58,0,8137.04,0,0,0,0,0,5.55E-07,648.911,0,1213.52,1213.58,0
28:10:15:12:16:19,4864.81,4858.23,0,1.08949,0,0,0,1213.58,0,8136.18,0,0,0,0,0,5.55E-07,648.053,0,1213.52,1213.58,0
28:10:15:12:16:20,4864.52,4857.94,0,1.09617,0,0,0,1213.58,0,8135.89,0,0,0,0,0,5.55E-07,647.766,0,1213.52,1213.58,0
28:10:15:12:16:21,4863.66,4857.94,0,1.11086,0,0,0,1213.58,0,8135.04,0,0,0,0,0,5.55E-07,646.908,0,1213.52,1213.58,0
28:10:15:12:16:22,4864.24,4857.37,0,1.11887,0,0,0,1213.58,0,8135.61,0,0,0,0,0,5.55E-07,647.481,0,1213.52,1213.58,0
28:10:15:12:16:23,4863.66,4856.51,0,1.11887,0,0,0,1213.58,0,8135.04,0,0,0,0,0,5.55E-07,646.908,0,1213.52,1213.58,0
28:10:15:12:16:24,4863.09,4856.8,0,1.11219,0,0,0,1213.58,0,8134.46,0,0,0,0,0,5.55E-07,646.336,0,1213.52,1213.58,0
28:10:15:12:16:25,4862.52,4855.94,0,1.12154,0,0,0,1213.58,0,8133.89,0,0,0,0,0,5.55E-07,645.764,0,1213.52,1213.58,0
28:10:15:12:16:26,4862.23,4855.65,0,1.10552,0,0,0,1213.58,0,8133.61,0,0,0,0,0,5.55E-07,645.478,0,1213.52,1213.58,0
28:10:15:12:16:27,4861.66,4855.08,0,1.09216,0,0,0,1213.58,0,8133.03,0,0,0,0,0,5.55E-07,644.906,0,1213.52,1213.58,0
28:10:15:12:16:28,4861.66,4855.08,0,1.08949,0,0,0,1213.58,0,8133.03,0,0,0,0,0,5.55E-07,644.906,0,1213.52,1213.58,0
28:10:15:12:16:29,4861.38,4854.22,0,1.08015,0,0,0,1213.58,0,8132.75,0,0,0,0,0,5.55E-07,644.62,0,1213.52,1213.58,0
28:10:15:12:16:30,4861.09,4853.65,0,1.07214,0,0,0,1213.58,0,8132.46,0,0,0,0,0,5.55E-07,644.333,0,1213.52,1213.58,0
28:10:15:12:16:31,4860.23,4853.65,0,1.08015,0,0,0,1213.58,0,8131.6,0,0,0,0,0,5.55E-07,643.475,0,1213.52,1213.58,0
28:10:15:12:16:32,4859.66,4853.36,0,1.10818,0,0,0,1213.58,0,8131.03,0,0,0,0,0,5.55E-07,642.903,0,1213.52,1213.58,0
28:10:15:12:16:33,4860.23,4852.79,0,1.08015,0,0,0,1213.58,0,8131.6,0,0,0,0,0,5.55E-07,643.475,0,1213.52,1213.58,0
28:10:15:12:16:34,4859.94,4852.51,0,1.06279,0,0,0,1213.58,0,8131.32,0,0,0,0,0,5.55E-07,643.189,0,1213.52,1213.58,0
28:10:15:12:16:35,4858.8,4852.22,0,1.05878,0,0,0,1213.58,0,8130.17,0,0,0,0,0,5.55E-07,642.045,0,1213.52,1213.58,0
28:10:15:12:16:36,4858.23,4851.65,0,1.08415,0,0,0,1213.58,0,8129.6,0,0,0,0,0,5.55E-07,641.472,0,1213.52,1213.58,0
28:10:15:12:16:37,4857.94,4851.36,0,1.0975,0,0,0,1213.58,0,8129.31,0,0,0,0,0,5.55E-07,641.186,0,1213.52,1213.58,0
28:10:15:12:16:38,4857.94,4850.5,0,1.10685,0,0,0,1213.58,0,8129.31,0,0,0,0,0,5.55E-07,641.186,0,1213.52,1213.58,0
28:10:15:12:16:39,4856.8,4850.79,0,1.11086,0,0,0,1213.58,0,8128.17,0,0,0,0,0,5.55E-07,640.042,0,1213.52,1213.58,0
28:10:15:12:16:40,4856.8,4849.93,0,1.09217,0,0,0,1213.58,0,8128.17,0,0,0,0,0,5.55E-07,640.042,0,1213.52,1213.58,0
28:10:15:12:16:41,4857.08,4849.93,0,1.0935,0,0,0,1213.58,0,8128.46,0,0,0,0,0,5.55E-07,640.328,0,1213.52,1213.58,0
28:10:15:12:16:42,4855.65,4849.36,0,1.10418,0,0,0,1213.58,0,8127.03,0,0,0,0,0,5.55E-07,638.897,0,1213.52,1213.58,0
28:10:15:12:16:43,4855.65,4848.79,0,1.11887,0,0,0,1213.58,0,8127.03,0,0,0,0,0,5.55E-07,638.897,0,1213.52,1213.58,0
28:10:15:12:16:44,4855.08,4848.5,0,1.09083,0,0,0,1213.58,0,8126.45,0,0,0,0,0,5.55E-07,638.325,0,1213.52,1213.58,0
28:10:15:12:16:45,4854.79,4848.21,0,1.07614,0,0,0,1213.58,0,8126.17,0,0,0,0,0,5.55E-07,638.039,0,1213.52,1213.58,0
28:10:15:12:16:46,4854.51,4848.21,0,1.07614,0,0,0,1213.58,0,8125.88,0,0,0,0,0,5.55E-07,637.753,0,1213.52,1213.58,0
28:10:15:12:16:47,4854.22,4847.36,0,1.08549,0,0,0,1213.58,0,8125.6,0,0,0,0,0,5.55E-07,637.467,0,1213.52,1213.58,0
28:10:15:12:16:48,4853.36,4847.07,0,1.10151,0,0,0,1213.58,0,8124.74,0,0,0,0,0,5.55E-07,636.609,0,1213.52,1213.58,0
28:10:15:12:16:49,4853.08,4846.21,0,1.11486,0,0,0,1213.58,0,8124.45,0,0,0,0,0,5.55E-07,636.322,0,1213.52,1213.58,0
28:10:15:12:16:50,4852.79,4846.21,0,1.13622,0,0,0,1213.58,0,8124.17,0,0,0,0,0,5.55E-07,636.037,0,1213.52,1213.58,0
28:10:15:12:16:51,4851.93,4846.21,0,1.13489,0,0,0,1213.58,0,8123.31,0,0,0,0,0,5.55E-07,635.178,0,1213.52,1213.58,0
28:10:15:12:16:52,4852.22,4845.07,0,1.13622,0,0,0,1213.58,0,8123.59,0,0,0,0,0,5.55E-07,635.464,0,1213.52,1213.58,0
28:10:15:12:16:53,4851.36,4845.35,0,1.11353,0,0,0,1213.58,0,8122.73,0,0,0,0,0,5.55E-07,634.606,0,1213.52,1213.58,0
28:10:15:12:16:54,4851.36,4844.78,0,1.0935,0,0,0,1213.58,0,8122.73,0,0,0,0,0,5.55E-07,634.606,0,1213.52,1213.58,0
28:10:15:12:16:55,4850.5,4843.92,0,1.08148,0,0,0,1213.58,0,8121.88,0,0,0,0,0,5.55E-07,633.747,0,1213.52,1213.58,0
28:10:15:12:16:56,4850.5,4843.92,0,1.09484,0,0,0,1213.58,0,8121.88,0,0,0,0,0,5.55E-07,633.747,0,1213.52,1213.58,0
28:10:15:12:16:57,4850.5,4843.64,0,1.10952,0,0,0,1213.58,0,8121.88,0,0,0,0,0,5.55E-07,633.747,0,1213.52,1213.58,0
28:10:15:12:16:58,4849.64,4842.21,0,1.10685,0,0,0,1213.58,0,8121.02,0,0,0,0,0,5.55E-07,632.889,0,1213.52,1213.58,0
28:10:15:12:16:59,4849.36,4842.78,0,1.08816,0,0,0,1213.58,0,8120.73,0,0,0,0,0,5.55E-07,632.603,0,1213.52,1213.58,0
28:10:15:12:17:00,4849.36,4841.63,0,1.0935,0,0,0,1213.58,0,8120.73,0,0,0,0,0,5.55E-07,632.603,0,1213.52,1213.58,0
28:10:15:12:17:01,4848.5,4841.92,0,1.07481,0,0,0,1213.58,0,8119.87,0,0,0,0,0,5.55E-07,631.745,0,1213.52,1213.58,0
28:10:15:12:17:02,4848.5,4841.35,0,1.07481,0,0,0,1213.58,0,8119.87,0,0,0,0,0,5.55E-07,631.745,0,1213.52,1213.58,0
28:10:15:12:17:03,4847.64,4840.78,0,1.07881,0,0,0,1213.58,0,8119.01,0,0,0,0,0,5.55E-07,630.886,0,1213.52,1213.58,0
28:10:15:12:17:04,4847.93,4841.35,0,1.08949,0,0,0,1213.58,0,8119.3,0,0,0,0,0,5.55E-07,631.173,0,1213.52,1213.58,0
28:10:15:12:17:05,4847.36,4840.2,0,1.11486,0,0,0,1213.58,0,8118.73,0,0,0,0,0,5.55E-07,630.601,0,1213.52,1213.58,0
28:10:15:12:17:06,4846.78,4840.2,0,1.12421,0,0,0,1213.58,0,8118.16,0,0,0,0,0,5.55E-07,630.028,0,1213.52,1213.58,0
28:10:15:12:17:07,4845.93,4839.06,0,1.12821,0,0,0,1213.58,0,8117.3,0,0,0,0,0,5.55E-07,629.17,0,1213.52,1213.58,0
28:10:15:12:17:08,4846.21,4839.63,0,1.12421,0,0,0,1213.58,0,8117.58,0,0,0,0,0,5.55E-07,629.456,0,1213.52,1213.58,0
28:10:15:12:17:09,4845.93,4838.49,0,1.11086,0,0,0,1213.58,0,8117.3,0,0,0,0,0,5.55E-07,629.17,0,1213.52,1213.58,0
28:10:15:12:17:10,4845.93,4838.77,0,1.08816,0,0,0,1213.58,0,8117.3,0,0,0,0,0,5.55E-07,629.17,0,1213.52,1213.58,0
28:10:15:12:17:11,4844.49,4838.2,0,1.06947,0,0,0,1213.58,0,8115.87,0,0,0,0,0,5.55E-07,627.739,0,1213.52,1213.58,0
28:10:15:12:17:12,4844.21,4838.2,0,1.06012,0,0,0,1213.58,0,8115.58,0,0,0,0,0,5.55E-07,627.453,0,1213.52,1213.58,0
28:10:15:12:17:13,4843.92,4837.34,0,1.06813,0,0,0,1213.58,0,8115.3,0,0,0,0,0,5.55E-07,627.167,0,1213.52,1213.58,0
28:10:15:12:17:14,4843.35,4836.48,0,1.06813,0,0,0,1213.58,0,8114.72,0,0,0,0,0,5.55E-07,626.595,0,1213.52,1213.58,0
28:10:15:12:17:15,4843.64,4836.2,0,1.07881,0,0,0,1213.58,0,8115.01,0,0,0,0,0,5.55E-07,626.881,0,1213.52,1213.58,0
28:10:15:12:17:16,4843.64,4835.63,0,1.10151,0,0,0,1213.58,0,8115.01,0,0,0,0,0,5.55E-07,626.881,0,1213.52,1213.58,0
28:10:15:12:17:17,4842.21,4836.2,0,1.10685,0,0,0,1213.58,0,8113.58,0,0,0,0,0,5.55E-07,625.451,0,1213.52,1213.58,0
28:10:15:12:17:18,4842.78,4835.91,0,1.1202,0,0,0,1213.58,0,8114.15,0,0,0,0,0,5.55E-07,626.023,0,1213.52,1213.58,0
28:10:15:12:17:19,4841.63,4835.63,0,1.13355,0,0,0,1213.58,0,8113.01,0,0,0,0,0,5.55E-07,624.878,0,1213.52,1213.58,0
28:10:15:12:17:20,4841.63,4834.48,0,1.13756,0,0,0,1213.58,0,8113.01,0,0,0,0,0,5.55E-07,624.878,0,1213.52,1213.58,0
