  0.19   
1831650.39 403870.87 -6093.61 "12/11/2015" 262.00 1831650.39 403870.87 -6093.61 23.16  0.00   25.64  0.00   0.73   1722.09 74.93  50.10  18.90  -0.98  -0.22  0.02   0.22   -0.98  0.00   0.39   4.14   0.38   0.87   0.93   0.90   0.87   72.58  0.42   0.89   0.45   3.00   0.06   -999.25 -1.18  12565.76 0.04   13.38  11.00  15.95  0.39   
1832452.14 403787.65 -6399.64 "12/11/2015" 263.00 1832452.14 403787.65 -6399.64 4.26   0.00   5.27   0.00   0.37   1172.28 77.06  76.87  50.22  0.83   0.50   0.24   0.51   -0.86  0.01   0.43   3.62   0.16   0.91   0.75   0.89   0.78   5.05   0.20   0.40   0.48   3.00   0.00   -999.25 -2.51  125.36 0.00   15.21  11.00  0.11   0.33   
1832252.54 403878.68 -6015.89 "12/11/2015" 264.00 1832252.54 403878.68 -6015.89 6.32   0.00   6.94   0.00   0.28   1138.87 136.66 76.02  39.33  0.34   -0.94  0.00   0.94   0.34   0.06   0.52   3.65   0.15   0.87   0.90   0.89   0.83   5.02   0.19   0.39   0.44   3.00   0.00   -999.25 -1.88  1129.28 0.00   25.81  11.00  0.20   0.57   
1832160.64 403886.83 -6379.77 "12/11/2015" 265.00 1832160.64 403886.83 -6379.77 5.19   0.00   5.85   0.00   1.26   1356.19 76.15  59.24  57.24  -0.94  -0.30  -0.18  0.30   -0.95  0.03   0.62   3.88   0.18   0.92   0.96   0.94   0.92   4.79   0.21   0.50   0.46   3.00   0.00   -999.25 -2.52  120.98 0.00   10.48  11.00  0.32   1.49   
1832116.17 403802.14 -6251.26 "12/11/2015" 266.00 1832116.17 403802.14 -6251.26 2.25   0.00   3.06   0.00   0.48   1362.31 265.92 74.18  53.62  0.35   -0.94  -0.00  0.93   0.35   0.08   0.00   3.01   0.03   0.68   0.77   0.63   0.50   2.56   0.06   0.20   0.31   3.00   0.00   -999.25 -2.20  374.45 0.00   22.53  11.00  0.10   0.56   
1832265.30 403939.84 -6432.08 "12/11/2015" 267.00 1832265.30 403939.84 -6432.08 1.87   0.00   2.52   0.00   0.29   1284.84 408.70 78.01  49.61  0.28   -0.96  -0.00  0.94   0.27   0.21   0.84   2.85   0.01   0.73   0.53   0.71   0.46   2.06   0.04   0.14   0.27   3.00   0.00   -999.25 -2.57  102.92 0.00   11.74  10.00  0.19   0.47   
1832420.94 403714.22 -6390.49 "12/11/2015" 268.00 1832420.94 403714.22 -6390.49 1.92   0.00   2.36   0.00   1.28   1219.70 129.05 76.64  52.03  0.50   -0.86  -0.00  0.84   0.49   0.23   0.48   3.03   0.03   0.67   0.63   0.76   0.61   2.23   0.05   0.27   0.18   3.00   0.00   -999.25 -2.63  82.64  0.00   12.52  9.00   0.13   0.57   
1832305.56 404019.65 -6044.37 "12/11/2015" 269.00 1832305.56 404019.65 -6044.37 3.49   0.00   4.19   0.00   0.41   1060.27 120.01 75.96  40.50  0.21   -0.98  0.01   0.98   0.21   0.03   0.64   3.30   0.07   0.80   0.80   0.74   0.68   3.11   0.10   0.25   0.37   3.00   0.00   -999.25 -1.83  1336.72 0.00   37.34  11.00  0.08   0.75   
1831445.60 403862.79 -5896.59 "12/11/2015" 270.00 1831445.60 403862.79 -5896.59 2.27   0.00   2.52   0.00   0.40   1890.89 215.53 123.86 40.24  0.21   -0.98  0.00   0.98   0.21   0.08   0.37   3.06   0.03   0.83   0.75   0.84   0.68   2.05   0.04   0.19   0.22   3.00   0.00   -999.25 -2.17  405.69 0.00   14.84  11.00  0.38   0.67   
1832440.31 403919.00 -6112.08 "12/11/2015" 271.00 1832440.31 403919.00 -6112.08 2.29   3.00   2.71   0.00   0.65   990.84 128.48 35.23  12.79  -0.36  0.93   -0.00  0.93   0.36   0.02   0.83   3.00   0.03   0.82   0.72   0.59   0.54   2.30   0.05   0.18   0.28   3.00   0.00   -999.25 -2.15  441.86 0.00   31.65  10.00  0.04   0.91   
1832701.25 403863.22 -6375.65 "12/11/2015" 272.00 1832701.25 403863.22 -6375.65 4.30   0.00   5.78   0.00   0.20   961.18 137.89 75.38  44.18  0.56   -0.83  0.00   0.80   0.54   0.27   0.18   3.54   0.10   0.85   0.73   0.89   0.75   4.70   0.15   0.25   0.61   3.00   0.00   -999.25 -2.40  182.22 0.00   16.21  11.00  0.13   0.54   
1831571.69 403773.10 -6012.34 "12/11/2015" 273.00 1831571.69 403773.10 -6012.34 3.68   0.00   4.01   0.00   0.57   1805.01 301.13 75.73  38.54  0.27   -0.96  -0.00  0.96   0.27   0.12   0.85   3.35   0.06   0.86   0.86   0.87   0.78   2.84   0.08   0.35   0.22   3.00   0.00   -999.25 -1.54  3571.33 0.01   45.04  11.00  0.12   0.66   
1832366.68 403850.28 -6423.02 "12/11/2015" 274.00 1832366.68 403850.28 -6423.02 2.09   0.00   2.42   0.00   0.56   1226.17 178.80 78.05  48.19  0.40   -0.91  -0.00  0.89   0.39   0.21   0.37   3.03   0.03   0.78   0.72   0.77   0.64   2.09   0.05   0.20   0.22   3.00   0.00   -999.25 -2.54  112.21 0.00   13.93  8.00   0.13   0.40   
1832887.22 404209.43 -6250.40 "12/11/2015" 275.00 1832887.22 404209.43 -6250.40 12.94  0.00   20.06  0.00   0.06   667.81 84.16  78.14  28.56  -0.19  0.98   -0.02  0.93   0.18   0.31   0.98   4.28   0.34   0.82   0.78   0.94   0.83   19.22  0.52   0.64   0.83   3.00   0.00   -999.25 -2.07  581.94 0.00   23.11  11.00  0.14   0.25   
1832432.70 404163.57 -6101.54 "12/11/2015" 276.00 1832432.70 404163.57 -6101.54 9.22   0.00   10.61  0.00   0.28   941.59 98.33  76.69  23.26  0.10   -1.00  -0.00  0.99   0.10   0.06   0.47   4.04   0.26   0.90   0.93   0.92   0.89   8.00   0.32   0.52   0.62   3.00   0.00   -999.25 -2.06  596.90 0.00   27.31  11.00  0.09   0.46   
1832127.19 404141.66 -6028.64 "12/11/2015" 277.00 1832127.19 404141.66 -6028.64 2.40   0.00   3.20   0.00   0.35   1206.83 392.78 75.83  40.78  0.09   -1.00  -0.00  0.99   0.09   0.06   0.79   3.16   0.04   0.78   0.72   0.82   0.67   2.46   0.06   0.18   0.32   3.00   0.00   -999.25 -2.06  605.82 0.00   23.92  11.00  0.13   0.90   
1832940.08 404323.39 -6111.91 "12/11/2015" 279.00 1832940.08 404323.39 -6111.91 6.53   0.00   7.62   0.00   1.00   531.77 87.63  26.24  25.41  -0.95  0.21   -0.24  -0.27  -0.12  0.96   0.31   4.10   0.24   0.76   0.93   0.94   0.93   6.12   0.35   0.56   0.63   3.00   0.00   -999.25 -2.00  727.53 0.00   29.75  11.00  0.08   1.19   
1831478.95 403660.95 -5986.62 "12/11/2015" 281.00 1831478.95 403660.95 -5986.62 2.54   0.00   2.99   0.00   0.32   1920.73 145.42 98.76  42.71  0.31   -0.95  0.00   0.95   0.31   0.10   0.13   3.09   0.03   0.78   0.79   0.77   0.68   2.08   0.04   0.20   0.21   3.00   0.00   -999.25 -1.80  1477.43 0.00   28.85  11.00  0.19   0.41   
1832815.78 404022.65 -6252.62 "12/11/2015" 283.00 1832815.78 404022.65 -6252.62 21.47  0.00   25.47  0.00   0.59   747.80 78.17  31.26  18.10  -0.87  -0.40  -0.30  -0.28  -0.12  0.95   0.74   4.62   0.61   0.91   0.97   0.96   0.96   36.66  0.71   0.99   0.71   3.00   0.00   -999.25 -1.71  2003.84 0.01   21.88  11.00  0.58   0.46   
1832944.41 404093.99 -6230.68 "12/11/2015" 284.00 1832944.41 404093.99 -6230.68 1.71   3.00   2.45   0.00   0.48   558.44 162.47 35.97  13.02  -0.40  0.92   -0.00  0.86   0.38   0.35   0.29   2.65   0.01   0.61   0.47   0.56   0.32   1.70   0.03   0.15   0.19   3.00   0.00   -999.25 -2.52  120.27 0.00   25.21  11.00  0.02   0.79   
1832422.67 404247.39 -6082.82 "12/11/2015" 286.00 1832422.67 404247.39 -6082.82 4.36   0.00   5.29   0.00   0.24   939.75 105.31 76.71  23.25  -0.00  -1.00  0.00   1.00   -0.00  0.06   0.44   3.61   0.12   0.88   0.88   0.90   0.83   4.04   0.16   0.34   0.46   3.00   0.00   -999.25 -2.12  483.21 0.00   27.80  11.00  0.07   0.54   
1832101.71 404076.24 -6028.17 "12/11/2015" 287.00 1832101.71 404076.24 -6028.17 3.82   0.00   4.16   0.00   0.28   1238.49 158.64 145.08 83.92  0.11   -0.99  -0.00  0.99   0.11   0.06   0.41   3.22   0.04   0.87   0.83   0.83   0.76   2.30   0.05   0.19   0.27   3.00   0.00   -999.25 -2.15  436.81 0.00   17.23  11.00  0.26   0.63   
1832658.89 403749.42 -6538.57 "12/11/2015" 288.00 1832658.89 403749.42 -6538.57 1.74   3.00   2.04   0.00   0.55   1078.01 246.34 49.50  26.22  -0.62  0.79   0.00   0.73   0.58   0.36   0.34   2.51   0.00   0.63   0.60   0.46   0.31   1.52   0.02   0.15   0.14   3.00   0.00   -999.25 -2.02  693.57 0.00   31.63  9.00   0.07   0.50   
1832500.91 404188.79 -6088.64 "12/11/2015" 290.00 1832500.91 404188.79 -6088.64 12.52  0.00   13.23  0.00   0.33   872.49 77.18  63.75  23.29  -0.99  -0.08  -0.08  0.08   -1.00  0.00   0.24   4.42   0.53   0.92   0.96   0.92   0.92   9.66   0.62   0.85   0.70   3.00   0.00   -999.25 -1.68  2209.57 0.01   25.68  11.00  0.40   0.82   
1831802.20 403884.89 -6016.70 "12/11/2015" 291.00 1831802.20 403884.89 -6016.70 10.49  0.00   11.42  0.00   0.79   1558.55 84.53  74.54  48.37  -0.22  0.97   -0.00  -0.97  -0.22  0.00   0.71   4.11   0.32   0.79   0.97   0.92   0.91   10.65  0.38   0.76   0.44   3.00   0.00   -999.25 -1.57  3208.94 0.01   20.82  11.00  1.08   0.55   
1832467.80 404176.34 -6124.45 "12/11/2015" 292.00 1832467.80 404176.34 -6124.45 16.46  0.00   16.79  0.00   0.28   918.65 77.15  35.11  24.38  -0.99  -0.09  -0.11  -0.11  -0.01  0.99   0.99   4.46   0.50   0.90   0.98   0.94   0.93   10.02  0.59   0.82   0.72   3.00   0.00   -999.25 -1.30  8206.75 0.02   55.57  11.00  0.15   0.56   
1832746.53 403882.69 -6372.82 "12/11/2015" 293.00 1832746.53 403882.69 -6372.82 4.24   0.00   6.02   0.00   0.16   924.38 97.37  79.25  38.48  0.55   -0.84  -0.00  0.80   0.52   0.31   0.77   3.47   0.08   0.71   0.82   0.84   0.63   7.17   0.14   0.22   0.69   3.00   0.00   -999.25 -2.54  113.20 0.00   11.93  11.00  0.20   0.60   
1832513.87 404323.73 -6093.76 "12/11/2015" 294.00 1832513.87 404323.73 -6093.76 2.48   0.00   3.18   0.00   0.52   864.69 119.72 77.95  23.29  -0.09  -1.00  0.00   0.99   -0.09  0.08   0.78   3.06   0.04   0.64   0.72   0.81   0.57   2.56   0.07   0.23   0.28   3.00   0.00   -999.25 -2.34  224.94 0.00   27.53  11.00  0.03   0.63   
1832861.57 404232.47 -6113.95 "12/11/2015" 295.00 1832861.57 404232.47 -6113.95 12.65  0.00   13.48  0.00   0.48   582.59 81.44  26.11  24.40  -0.98  -0.04  -0.22  -0.22  -0.05  0.97   0.63   4.38   0.48   0.90   0.95   0.94   0.93   12.40  0.57   0.74   0.75   3.00   0.00   -999.25 -2.07  570.89 0.00   24.97  11.00  0.11   0.78   
1832496.43 404180.97 -6074.27 "12/11/2015" 297.00 1832496.43 404180.97 -6074.27 2.54   0.00   3.35   0.00   0.27   871.10 82.60  76.68  23.29  0.00   -1.00  -0.00  1.00   0.00   0.08   0.84   3.39   0.07   0.76   0.79   0.87   0.76   3.22   0.09   0.20   0.43   3.00   0.00   -999.25 -2.52  123.53 0.00   16.93  10.00  0.08   0.52   
1832434.79 403987.37 -6050.97 "12/11/2015" 298.00 1832434.79 403987.37 -6050.97 5.65   0.00   6.47   0.00   0.22   952.23 187.60 76.20  37.98  0.27   -0.96  0.00   0.96   0.27   0.08   0.35   3.65   0.13   0.86   0.84   0.89   0.81   4.45   0.17   0.31   0.53   3.00   0.00   -999.25 -1.58  3196.32 0.01   50.59  11.00  0.07   0.44   
1831819.96 403959.74 -6026.39 "12/11/2015" 299.00 1831819.96 403959.74 -6026.39 5.39   0.00   5.68   0.00   0.58   1527.76 125.93 74.66  47.71  0.19   -0.98  -0.00  0.98   0.19   0.01   0.96   3.61   0.12   0.83   0.93   0.90   0.87   3.86   0.15   0.38   0.36   3.00   0.00   -999.25 -1.77  1645.88 0.00   37.36  11.00  0.10   0.36   
1832504.17 403830.65 -6114.04 "12/11/2015" 301.00 1832504.17 403830.65 -6114.04 1.81   3.00   2.32   0.00   1.04   935.59 40.75  35.15  13.01  -0.47  0.88   -0.00  0.88   0.47   0.03   0.71   2.63   0.01   0.48   0.31   0.80   0.32   1.54   0.02   0.15   0.16   3.00   0.00   -999.25 -1.89  1067.54 0.00   28.37  7.00   0.14   0.63   
1832251.26 404128.66 -6018.63 "12/11/2015" 300.00 1832251.26 404128.66 -6018.63 7.99   0.00   9.27   0.00   0.26   1086.45 80.08  41.27  30.93  -0.99  -0.12  -0.07  -0.07  -0.01  1.00   0.40   3.97   0.26   0.90   0.97   0.89   0.89   5.80   0.31   0.50   0.57   3.00   0.00   -999.25 -1.43  5366.01 0.02   47.94  11.00  0.15   0.39   
1832371.50 403834.42 -6199.81 "12/11/2015" 302.00 1832371.50 403834.42 -6199.81 2.09   0.00   3.05   0.00   0.27   1114.68 163.63 73.99  49.06  0.40   -0.92  0.00   0.92   0.40   -0.02  0.92   2.93   0.02   0.67   0.57   0.68   0.50   2.25   0.04   0.14   0.31   3.00   0.00   -999.25 -2.36  209.62 0.00   16.98  10.00  0.13   0.53   
1831838.03 403947.72 -6054.68 "12/11/2015" 303.00 1831838.03 403947.72 -6054.68 3.28   0.00   3.71   0.00   0.62   1518.74 107.27 50.67  50.23  -0.98  -0.21  0.04   0.04   -0.02  1.00   0.67   3.46   0.06   0.88   0.93   0.93   0.89   2.85   0.07   0.38   0.19   3.00   0.00   -999.25 -2.17  410.75 0.00   11.77  11.00  0.76   0.77   
1832672.63 404239.21 -6311.99 "12/11/2015" 304.00 1832672.63 404239.21 -6311.99 1.67   0.00   2.23   0.00   0.70   855.83 85.68  75.82  33.79  0.05   -1.00  0.00   -0.96  -0.05  -0.26  0.78   2.89   0.01   0.64   0.68   0.80   0.59   1.77   0.03   0.15   0.20   3.00   0.00   -999.25 -2.66  75.42  0.00   16.80  9.00   0.05   1.00   
1832969.38 404317.36 -6148.40 "12/11/2015" 309.00 1832969.38 404317.36 -6148.40 5.36   0.00   6.79   0.00   0.85   540.73 79.86  31.94  13.08  -0.92  0.21   -0.34  -0.33  0.08   0.94   0.62   4.19   0.41   0.84   0.95   0.92   0.90   13.34  0.48   0.63   0.67   3.00   0.00   -999.25 -2.45  157.46 0.00   16.36  10.00  0.11   1.04   
1832822.68 404235.85 -6161.62 "12/11/2015" 310.00 1832822.68 404235.85 -6161.62 2.43   0.00   3.26   0.00   0.23   643.50 95.95  79.41  37.88  0.06   -1.00  0.00   -0.94  -0.06  -0.34  0.04   3.03   0.04   0.79   0.63   0.59   0.47   3.47   0.08   0.19   0.41   3.00   0.00   -999.25 -2.45  153.80 0.00   24.63  10.00  0.03   0.29   
1832566.70 404188.73 -6097.21 "12/11/2015" 311.00 1832566.70 404188.73 -6097.21 3.48   0.00   4.24   0.00   0.36   817.52 160.99 77.61  23.22  0.08   -1.00  -0.00  0.99   0.08   0.10   0.05   3.24   0.06   0.75   0.68   0.79   0.64   3.10   0.09   0.22   0.40   3.00   0.00   -999.25 -1.66  2354.22 0.01   56.55  11.00  0.04   1.17   
1832882.32 404034.71 -6254.95 "12/11/2015" 313.00 1832882.32 404034.71 -6254.95 2.01   0.00   3.13   0.00   0.13   705.67 86.00  73.35  30.38  0.54   -0.84  0.02   0.80   0.52   0.29   0.04   3.10   0.04   0.76   0.62   0.78   0.61   4.04   0.07   0.16   0.36   3.00   0.00   -999.25 -2.56  105.89 0.00   18.18  9.00   0.05   0.19   
1832573.84 403778.08 -6394.55 "12/11/2015" 315.00 1832573.84 403778.08 -6394.55 1.80   0.00   2.37   0.00   0.82   1089.66 79.44  76.75  47.63  0.69   -0.72  0.04   0.69   0.68   0.25   0.47   2.85   0.03   0.74   0.59   0.79   0.47   2.25   0.05   0.24   0.21   3.00   0.00   -999.25 -2.60  92.68  0.00   17.88  8.00   0.05   0.53   
1832642.65 403978.60 -6175.70 "12/11/2015" 314.00 1832642.65 403978.60 -6175.70 2.25   0.00   2.89   0.00   0.59   835.58 76.28  64.72  36.55  0.89   0.42   0.21   -0.42  0.91   -0.01  0.10   2.99   0.04   0.65   0.74   0.62   0.53   2.46   0.06   0.24   0.25   3.00   0.00   -999.25 -2.53  117.63 0.00   18.25  10.00  0.06   0.42   
1831557.91 403798.96 -6091.39 "12/11/2015" 316.00 1831557.91 403798.96 -6091.39 3.47   0.00   3.77   0.00   0.91   1826.09 120.39 84.07  19.76  -0.97  -0.25  0.00   0.25   -0.97  0.00   0.79   3.45   0.09   0.83   0.86   0.89   0.82   3.68   0.11   0.50   0.21   3.00   0.00   -999.25 -2.04  642.22 0.00   16.16  11.00  0.46   0.81   
1832752.60 404190.91 -6119.67 "12/11/2015" 317.00 1832752.60 404190.91 -6119.67 23.33  0.00   23.72  0.00   0.29   672.13 79.85  28.75  21.59  -0.98  -0.11  -0.19  -0.19  -0.02  0.98   0.04   4.63   0.62   0.93   0.97   0.96   0.95   17.93  0.71   1.00   0.71   3.00   0.00   -999.25 -1.81  1421.76 0.00   20.55  11.00  0.50   0.56   
1832386.58 404114.47 -6063.44 "12/11/2015" 319.00 1832386.58 404114.47 -6063.44 5.18   0.00   6.13   0.00   0.24   974.88 97.52  76.46  38.43  0.15   -0.99  0.00   0.99   0.15   0.08   0.71   3.61   0.12   0.88   0.89   0.88   0.82   4.48   0.16   0.31   0.49   3.00   0.00   -999.25 -2.35  220.01 0.00   16.64  11.00  0.15   0.43   
1833024.98 404125.72 -6305.84 "12/11/2015" 320.00 1833024.98 404125.72 -6305.84 1.90   0.00   2.93   0.00   0.11   655.38 82.67  72.39  32.78  -0.88  -0.32  -0.36  -0.36  0.93   0.04   0.26   2.95   0.02   0.62   0.54   0.72   0.49   2.28   0.05   0.16   0.29   3.00   0.00   -999.25 -2.66  75.43  0.00   16.97  9.00   0.05   0.21   
1832412.24 403693.99 -6384.56 "12/11/2015" 321.00 1832412.24 403693.99 -6384.56 3.18   0.00   3.80   0.00   0.41   1231.59 127.93 76.38  52.66  0.54   -0.84  0.00   0.82   0.53   0.21   0.29   3.45   0.10   0.82   0.79   0.82   0.73   3.88   0.14   0.32   0.41   3.00   0.00   -999.25 -2.50  130.92 0.00   15.78  9.00   0.10   0.40   
1832508.92 404167.43 -6081.54 "12/11/2015" 323.00 1832508.92 404167.43 -6081.54 5.11   0.00   6.12   0.00   0.28   863.91 144.94 77.89  23.63  0.10   -0.99  0.00   0.99   0.10   0.08   0.08   3.60   0.12   0.90   0.81   0.85   0.80   4.31   0.16   0.28   0.54   3.00   0.00   -999.25 -2.31  249.90 0.00   18.29  11.00  0.12   0.53   
1832437.33 404180.92 -6069.12 "12/11/2015" 324.00 1832437.33 404180.92 -6069.12 18.60  0.00   21.87  0.00   0.38   923.21 76.68  37.05  25.71  -0.99  -0.08  -0.09  -0.09  -0.00  1.00   0.78   4.63   0.64   0.94   0.98   0.95   0.94   14.95  0.71   0.92   0.77   3.00   0.00   -999.25 -1.62  2707.88 0.01   26.31  11.00  0.45   0.74   
1832509.48 404028.23 -6478.92 "12/11/2015" 325.00 1832509.48 404028.23 -6478.92 1.77   0.00   2.16   0.00   0.59   1110.63 255.80 128.42 49.94  0.28   -0.96  0.00   0.91   0.27   0.31   0.28   2.68   0.01   0.71   0.54   0.72   0.46   1.70   0.03   0.16   0.18   3.00   0.00   -999.25 -2.22  344.20 0.00   26.45  11.00  0.06   0.87   
1832959.00 404097.84 -6235.29 "12/11/2015" 326.00 1832959.00 404097.84 -6235.29 3.03   0.00   5.97   0.00   0.18   631.00 175.71 76.49  27.60  0.38   -0.92  -0.00  0.87   0.36   0.32   0.89   3.19   0.05   0.52   0.48   0.77   0.43   5.81   0.12   0.22   0.57   3.00   0.00   -999.25 -2.12  482.79 0.00   30.21  11.00  0.05   0.86   
1832884.85 404001.19 -6258.11 "12/11/2015" 327.00 1832884.85 404001.19 -6258.11 2.01   0.00   2.99   0.00   0.21   717.35 121.71 73.02  30.70  0.48   -0.88  -0.00  0.84   0.45   0.28   0.23   2.97   0.03   0.68   0.65   0.69   0.50   3.13   0.06   0.18   0.33   3.00   0.00   -999.25 -2.82  42.84  0.00   11.12  8.00   0.09   0.22   
1832672.89 404211.89 -6141.89 "12/11/2015" 329.00 1832672.89 404211.89 -6141.89 27.52  0.00   28.69  0.00   0.30   748.37 75.91  44.59  18.26  -0.97  -0.07  -0.24  -0.24  -0.02  0.97   0.94   4.71   0.69   0.89   0.98   0.97   0.96   21.71  0.80   1.00   0.80   3.00   0.00   -999.25 -1.30  8210.39 0.02   24.29  11.00  1.74   0.96   
1832865.18 404063.83 -6302.34 "12/11/2015" 330.00 1832865.18 404063.83 -6302.34 1.76   0.00   2.23   0.00   0.20   744.25 76.44  37.88  32.29  -0.87  -0.37  -0.32  -0.39  0.92   -0.02  0.93   2.78   0.02   0.61   0.64   0.56   0.46   2.07   0.03   0.14   0.22   3.00   0.00   -999.25 -2.65  79.56  0.00   18.86  9.00   0.04   0.30   
1832712.68 403941.53 -6342.22 "12/11/2015" 331.00 1832712.68 403941.53 -6342.22 2.04   0.00   2.73   0.00   0.66   902.19 80.50  72.09  37.86  -0.85  -0.41  -0.33  -0.44  0.90   0.02   0.04   3.12   0.06   0.77   0.71   0.86   0.62   2.86   0.09   0.22   0.34   3.00   0.00   -999.25 -2.58  100.35 0.00   19.81  9.00   0.04   1.40   
1832261.44 404133.98 -6077.71 "12/11/2015" 332.00 1832261.44 404133.98 -6077.71 20.82  0.00   24.45  0.00   0.31   1094.15 76.05  34.09  22.78  -0.99  -0.11  -0.04  0.11   -0.99  -0.00  0.05   4.46   0.52   0.93   0.98   0.96   0.94   18.84  0.57   0.88   0.65   3.00   0.00   -999.25 -1.45  4940.98 0.01   32.42  11.00  0.44   0.43   
1832531.04 403793.58 -6412.48 "12/11/2015" 333.00 1832531.04 403793.58 -6412.48 2.15   0.00   2.92   0.00   0.49   1122.82 98.46  77.30  45.79  0.48   -0.88  -0.00  0.85   0.47   0.22   0.85   3.09   0.07   0.82   0.74   0.74   0.60   2.82   0.09   0.23   0.33   3.00   0.00   -999.25 -2.58  100.50 0.00   14.81  11.00  0.09   0.48   
1831671.04 403810.60 -6039.59 "12/11/2015" 334.00 1831671.04 403810.60 -6039.59 3.07   0.00   3.28   0.00   0.53   1705.73 110.64 76.72  52.80  0.25   -0.97  -0.00  0.97   0.25   -0.00  0.76   3.22   0.05   0.83   0.82   0.73   0.68   2.74   0.07   0.30   0.24   3.00   0.00   -999.25 -2.01  713.53 0.00   22.12  11.00  0.20   0.89   
1832973.23 404038.20 -6217.01 "12/11/2015" 335.00 1832973.23 404038.20 -6217.01 1.82   0.00   2.57   0.00   0.24   625.76 76.48  67.84  30.06  0.77   0.55   0.33   0.58   -0.81  0.02   0.45   2.96   0.03   0.71   0.61   0.76   0.49   2.42   0.05   0.15   0.33   3.00   0.00   -999.25 -2.31  256.73 0.00   34.58  8.00   0.02   0.42   
1832292.94 404174.84 -6107.47 "12/11/2015" 336.00 1832292.94 404174.84 -6107.47 11.13  0.00   11.90  0.00   0.21   1071.57 75.38  47.11  38.69  -1.00  -0.08  -0.04  0.08   -1.00  0.00   0.58   4.12   0.35   0.94   0.96   0.90   0.89   9.15   0.39   0.62   0.60   3.00   0.00   -999.25 -2.05  624.65 0.00   22.82  11.00  0.16   0.45   
1832016.87 404001.74 -6080.04 "12/11/2015" 337.00 1832016.87 404001.74 -6080.04 3.15   0.00   3.87   0.00   0.84   1344.67 75.50  62.04  21.41  -0.98  -0.20  -0.00  0.20   -0.98  0.00   0.32   3.43   0.12   0.88   0.78   0.80   0.73   3.66   0.15   0.44   0.29   3.00   0.00   -999.25 -2.24  323.71 0.00   18.75  11.00  0.15   0.79   
1832819.37 404111.10 -6306.75 "12/11/2015" 338.00 1832819.37 404111.10 -6306.75 2.16   0.00   3.05   0.00   0.11   764.87 74.71  67.68  31.89  -0.91  -0.29  -0.30  -0.30  0.95   -0.00  0.67   2.92   0.04   0.68   0.70   0.66   0.43   3.97   0.07   0.18   0.36   3.00   0.00   -999.25 -2.77  51.28  0.00   13.17  10.00  0.07   0.20   
1832493.39 404177.62 -6095.20 "12/11/2015" 339.00 1832493.39 404177.62 -6095.20 9.29   0.00   10.39  0.00   0.40   882.87 77.18  31.21  23.29  -0.99  -0.07  -0.08  0.08   -1.00  -0.00  0.62   4.17   0.39   0.87   0.93   0.90   0.86   7.72   0.47   0.60   0.73   3.00   0.00   -999.25 -1.95  874.09 0.00   32.73  11.00  0.08   1.12   
1832610.86 404085.75 -6403.65 "12/11/2015" 340.00 1832610.86 404085.75 -6403.65 1.69   0.00   2.12   0.00   0.59   977.33 253.53 77.53  43.25  0.23   -0.97  0.00   0.94   0.22   0.26   0.84   2.61   0.01   0.50   0.58   0.59   0.34   1.72   0.03   0.15   0.20   3.00   0.00   -999.25 -2.68  70.18  0.00   16.33  11.00  0.05   0.70   
1832867.58 404174.39 -6251.68 "12/11/2015" 342.00 1832867.58 404174.39 -6251.68 2.77   0.00   4.29   0.00   0.28   683.56 144.32 77.34  29.03  0.15   -0.99  -0.01  0.94   0.14   0.32   0.88   3.20   0.05   0.73   0.53   0.82   0.62   3.45   0.09   0.21   0.40   3.00   0.00   -999.25 -2.72  61.37  0.00   14.05  10.00  0.07   0.36   
1831509.89 403679.07 -5969.69 "12/11/2015" 343.00 1831509.89 403679.07 -5969.69 3.71   0.00   3.75   0.00   1.10   1883.75 143.19 114.94 48.52  0.30   -0.95  -0.00  0.95   0.30   0.03   0.24   3.53   0.07   0.89   0.95   0.93   0.90   3.15   0.09   0.40   0.23   3.00   0.00   -999.25 -1.80  1493.88 0.00   24.90  11.00  0.29   1.25   
1832967.40 404047.94 -6221.25 "12/11/2015" 344.00 1832967.40 404047.94 -6221.25 4.61   0.00   7.45   0.00   0.14   628.96 184.77 76.63  30.02  0.54   -0.84  -0.00  0.79   0.51   0.33   0.97   3.39   0.09   0.65   0.56   0.70   0.50   6.53   0.19   0.27   0.63   3.00   0.00   -999.25 -2.36  211.22 0.00   19.32  11.00  0.09   0.52   
1832873.01 404080.02 -6316.68 "12/11/2015" 347.00 1832873.01 404080.02 -6316.68 1.95   0.00   2.96   0.00   0.07   747.44 83.52  37.13  30.14  -0.86  -0.35  -0.37  -0.33  -0.15  0.93   0.71   3.02   0.05   0.68   0.54   0.87   0.54   4.56   0.08   0.19   0.33   3.00   0.00   -999.25 -2.72  60.89  0.00   13.22  11.00  0.08   0.16   
1832969.37 404074.18 -6279.74 "12/11/2015" 348.00 1832969.37 404074.18 -6279.74 2.81   0.00   4.89   0.00   0.19   668.54 149.81 76.80  29.66  0.47   -0.89  -0.00  0.84   0.44   0.33   0.00   3.12   0.07   0.64   0.50   0.72   0.42   5.18   0.11   0.21   0.50   3.00   0.00   -999.25 -2.63  83.64  0.00   17.05  10.00  0.05   0.27   
