JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
15:11:15:11:55:52,-45.5474,15.1061,0,0.00667572,0,0,0,0,0,0,0,0,49.8885,0,0,0,-7448.48,0,0,0,0,0,5.00239,0,0,0
15:11:15:11:55:53,-45.2613,13.9617,0,0.00667572,0,0,0,0,0,0,0,0,28.7372,0,0,0,-7448.48,0,0,0,0,0,3.78366,0,0,0
15:11:15:11:55:54,-44.9752,15.1061,0,0.00801086,0,0,0,0,0,0,0,0,22.4517,0,0,0,-7448.48,0,0,0,0,0,3.13448,0,0,0
15:11:15:11:55:55,-45.8335,14.82,0,0.00667572,0,0,0,0,0,0,0,0,25.5533,0,0,0,-7448.48,0,0,0,0,0,3.34461,0,0,0
15:11:15:11:55:56,-44.9752,13.6756,0,0.00934601,0,0,0,0,0,0,0,0,20.2854,0,0,0,-7448.48,0,0,0,0,0,3.40094,0,0,0
15:11:15:11:55:57,-45.5474,15.6783,0,0.0120163,0,0,0,0,0,0,0,0,20.5773,0,0,0,-7448.48,0,0,0,0,0,3.06923,0,0,0
15:11:15:11:55:58,-44.1169,13.6756,0,0.0133514,0,0,0,0,0,0,0,0,18.3244,0,0,0,-7448.48,0,0,0,0,0,2.85337,0,0,0
15:11:15:11:55:59,-46.1196,16.5366,0,0.0146866,0,0,0,0,0,0,0,0,17.0147,0,0,0,-7448.48,0,0,0,0,0,3.13573,0,0,0
15:11:15:11:56:00,-44.1169,13.3895,0,0.0173569,0,0,0,0,0,0,0,0,18.1777,0,0,0,-7448.48,0,0,0,0,0,3.38818,0,0,0
15:11:15:11:56:01,-44.9752,14.5339,0,0.0146866,0,0,0,0,0,0,0,0,20.3484,0,0,0,-7448.48,0,0,0,0,0,3.20709,0,0,0
15:11:15:11:56:02,-45.5474,14.5339,0,0.0133514,0,0,0,0,0,0,0,0,28.5408,0,0,0,-7448.48,0,0,0,0,0,3.50502,0,0,0
15:11:15:11:56:03,-46.4057,15.3922,0,0.00934601,0,0,0,0,0,0,0,0,28.5408,0,0,0,-7448.48,0,0,0,0,0,3.48935,0,0,0
15:11:15:11:56:04,-44.9752,14.5339,0,0.0106792,0,0,0,0,0,0,0,0,25.2454,0,0,0,-7448.48,0,0,0,0,0,2.02577,0,0,0
