JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV
13:11:15:09:12:40,8706.86,8700.28,86.0893,86.1315,85.8903,0,0,620.6,0,11947.1,0,0,0,0,0,0.302431,4498.62,0,622.031,620.6,0.396267,0.101707,196.822
13:11:15:09:12:41,8759.79,8746.63,86.1237,85.7843,86.0893,0,0,622.033,0,12000,0,0,0,0,0,0.303592,4551.55,0,623.466,622.033,0.396991,0.101751,-1.207
13:11:15:09:12:42,8776.1,8750.06,81.4668,85.5987,86.1237,0,0,623.468,0,12016.3,0,0,0,0,0,0.303121,4567.86,0,624.863,623.468,0.397468,0.102738,-76.074
13:11:15:09:12:43,8847.91,8829.6,84.8532,85.7042,81.4668,0,0,624.865,0,12088.1,0,0,0,0,0,0.303539,4639.67,0,626.249,624.865,0.3976,0.101115,-18.011
13:11:15:09:12:44,8838.18,8807,86.6692,85.9766,84.8532,0,0,626.251,0,12078.4,0,0,0,0,0,0.31973,4629.94,0,627.678,626.251,0.398118,0.100681,100.862
13:11:15:09:12:45,8829.6,8804.42,87.1636,86.1675,86.6692,0,0,627.68,0,12069.8,0,0,0,0,0,0.305812,4621.36,0,629.127,627.68,0.41979,0.107128,259.242
13:11:15:09:12:46,8833.03,8801.56,86.9854,86.3678,87.1636,0,0,629.129,0,12073.3,0,0,0,0,0,0.298613,4624.79,0,630.578,629.129,0.399384,0.102122,392.992
13:11:15:09:12:47,8821.02,8796.98,86.9402,86.5721,86.9854,0,0,630.58,0,12061.3,0,0,0,0,0,0.296257,4612.78,0,632.027,630.58,0.391425,0.0998218,472.144
13:11:15:09:12:48,8821.3,8807.57,86.9414,86.7096,86.9402,0,0,632.029,0,12061.5,0,0,0,0,0,0.294315,4613.06,0,633.476,632.029,0.390596,0.100282,511.563
13:11:15:09:12:49,8822.16,8813,87.168,86.8017,86.9414,0,0,633.479,0,12062.4,0,0,0,0,0,0.293987,4613.92,0,634.927,633.479,0.391757,0.0991197,516.224
13:11:15:09:12:50,8818.73,8811.29,87.1897,86.8658,87.168,0,0,634.929,0,12059,0,0,0,0,0,0.294449,4610.49,0,636.38,634.929,0.393857,0.0990496,498.681
13:11:15:09:12:51,8804.99,8770.95,87.1854,87.042,87.1897,0,0,636.382,0,12045.2,0,0,0,0,0,0.295444,4596.75,0,637.833,636.382,0.395334,0.10176,468.971
13:11:15:09:12:52,8781.82,8754.93,87.0275,87.1716,87.1854,0,0,637.836,0,12022.1,0,0,0,0,0,0.296151,4573.58,0,639.285,637.836,0.39388,0.101113,422.281
13:11:15:09:12:53,8766.37,8744.63,87.0494,87.1983,87.0275,0,0,639.287,0,12006.6,0,0,0,0,0,0.298201,4558.13,0,640.736,639.287,0.393986,0.100507,347.935
13:11:15:09:12:54,8752.07,8726.32,87.2573,87.2156,87.0494,0,0,640.738,0,11992.3,0,0,0,0,0,0.299802,4543.83,0,642.188,640.738,0.395086,0.0997193,244.662
13:11:15:09:12:55,8734.61,8718.59,87.2181,87.2463,87.2573,0,0,642.19,0,11974.9,0,0,0,0,0,0.301334,4526.37,0,643.642,642.19,0.396446,0.100603,125.817
13:11:15:09:12:56,8708.01,8671.1,87.2166,87.2797,87.2181,0,0,643.644,0,11948.2,0,0,0,0,0,0.30133,4499.77,0,645.096,643.644,0.394857,0.100028,1.98296
13:11:15:09:12:57,8687.98,8663.95,87.1313,87.2677,87.2166,0,0,645.098,0,11928.2,0,0,0,0,0,0.300956,4479.74,0,646.549,645.098,0.395369,0.101165,-128.511
13:11:15:09:12:58,8677.11,8656.79,87.0168,87.3411,87.1313,0,0,646.551,0,11917.3,0,0,0,0,0,0.301622,4468.87,0,648,646.551,0.397974,0.100476,-267.005
13:11:15:09:12:59,8683.69,8652.5,86.9509,87.3665,87.0168,0,0,648.002,0,11923.9,0,0,0,0,0,0.302101,4475.45,0,649.45,648.002,0.397974,0.101759,-401.12
13:11:15:09:13:00,8686.26,8661.37,87.0724,87.4399,86.9509,0,0,649.452,0,11926.5,0,0,0,0,0,0.302474,4478.02,0,650.9,649.452,0.397326,0.100692,-507.817
13:11:15:09:13:01,8695.99,8666.81,87.2973,87.4466,87.0724,0,0,650.902,0,11936.2,0,0,0,0,0,0.302724,4487.75,0,652.353,650.902,0.398509,0.101118,-571.381
13:11:15:09:13:02,8684.83,8669.38,87.1581,87.4506,87.2973,0,0,652.355,0,11925.1,0,0,0,0,0,0.301637,4476.59,0,653.807,652.355,0.398178,0.100084,-592.13
13:11:15:09:13:03,8699.71,8693.13,87.2439,87.4426,87.1581,0,0,653.809,0,11939.9,0,0,0,0,0,0.300732,4491.47,0,655.26,653.809,0.397935,0.0997695,-584.4
13:11:15:09:13:04,8713.73,8700,87.0415,87.4132,87.2439,0,0,655.262,0,11954,0,0,0,0,0,0.300113,4505.49,0,656.712,655.262,0.398344,0.100131,-559.124
13:11:15:09:13:05,8708.58,8689.12,87.2045,87.3612,87.0415,0,0,656.715,0,11948.8,0,0,0,0,0,0.299981,4500.34,0,658.165,656.715,0.397519,0.100769,-506.97
13:11:15:09:13:06,8721.45,8700,87.1587,87.4226,87.2045,0,0,658.167,0,11961.7,0,0,0,0,0,0.301356,4513.21,0,659.618,658.167,0.398139,0.100252,-433.44
13:11:15:09:13:07,8722.6,8717.16,86.9567,87.3652,87.1587,0,0,659.62,0,11962.8,0,0,0,0,0,0.300471,4514.36,0,661.068,659.62,0.398013,0.100614,-355.772
13:11:15:09:13:08,8739.48,8720.88,87.199,87.3638,86.9567,0,0,661.071,0,11979.7,0,0,0,0,0,0.300161,4531.24,0,662.52,661.071,0.397367,0.101019,-274.946
13:11:15:09:13:09,8735.76,8710.01,87.2691,87.3812,87.199,0,0,662.522,0,11976,0,0,0,0,0,0.300943,4527.52,0,663.974,662.522,0.396736,0.0999667,-189.397
13:11:15:09:13:10,8737.19,8706.58,87.0611,87.3691,87.2691,0,0,663.976,0,11977.4,0,0,0,0,0,0.299761,4528.95,0,665.426,663.976,0.399822,0.100474,-103.309
13:11:15:09:13:11,8733.75,8704.86,86.9292,87.3758,87.0611,0,0,665.429,0,11974,0,0,0,0,0,0.300566,4525.52,0,666.876,665.429,0.398954,0.101463,-29.0327
13:11:15:09:13:12,8722.31,8706.29,87.0891,87.3812,86.9292,0,0,666.879,0,11962.6,0,0,0,0,0,0.301014,4514.07,0,668.327,666.879,0.397261,0.10082,26.758
13:11:15:09:13:13,8722.6,8709.72,87.0967,87.3959,87.0891,0,0,668.329,0,11962.8,0,0,0,0,0,0.301404,4514.36,0,669.778,668.329,0.397739,0.100344,60.737
13:11:15:09:13:14,8713.16,8697.42,86.8988,87.3945,87.0967,0,0,669.78,0,11953.4,0,0,0,0,0,0.300802,4504.92,0,671.228,669.78,0.398988,0.100329,72.6493
13:11:15:09:13:15,8717.73,8705.14,87.1161,87.4292,86.8988,0,0,671.23,0,11958,0,0,0,0,0,0.300502,4509.49,0,672.678,671.23,0.398152,0.0999956,69.9704
13:11:15:09:13:16,8720.59,8704,87.0639,87.4826,87.1161,0,0,672.68,0,11960.8,0,0,0,0,0,0.301641,4512.35,0,674.13,672.68,0.39959,0.0996721,59.1516
13:11:15:09:13:17,8729.18,8699.71,87.0191,87.4733,87.0639,0,0,674.132,0,11969.4,0,0,0,0,0,0.300578,4520.94,0,675.58,674.132,0.400755,0.100296,50.222
13:11:15:09:13:18,8728.32,8706,87.027,87.4479,87.0191,0,0,675.583,0,11968.6,0,0,0,0,0,0.301021,4520.08,0,677.031,675.583,0.399905,0.100628,50.671
13:11:15:09:13:19,8711.44,8690.84,86.9489,87.4453,87.027,0,0,677.033,0,11951.7,0,0,0,0,0,0.300971,4503.2,0,678.48,677.033,0.398029,0.0999373,58.4241
13:11:15:09:13:20,8698.85,8691.98,86.7991,87.4306,86.9489,0,0,678.483,0,11939.1,0,0,0,0,0,0.301381,4490.61,0,679.928,678.483,0.399087,0.102047,57.837
13:11:15:09:13:21,8695.13,8695.13,86.9792,87.4773,86.7991,0,0,679.931,0,11935.4,0,0,0,0,0,0.30165,4486.89,0,681.377,679.931,0.399036,0.100531,33.4281
13:11:15:09:13:22,8700,8688.55,87.0617,87.5134,86.9792,0,0,681.379,0,11940.2,0,0,0,0,0,0.302397,4491.75,0,682.827,681.379,0.399058,0.10035,-7.79401
13:11:15:09:13:23,8709.15,8684.83,87.0899,87.4907,87.0617,0,0,682.829,0,11949.4,0,0,0,0,0,0.301649,4500.91,0,684.278,682.829,0.4002,0.100612,-46.2415
13:11:15:09:13:24,8716.59,8677.11,87.0929,87.468,87.0899,0,0,684.28,0,11956.8,0,0,0,0,0,0.301003,4508.35,0,685.73,684.28,0.400734,0.0997386,-67.1309
13:11:15:09:13:25,8693.13,8679.4,87.2397,87.4746,87.0929,0,0,685.732,0,11933.4,0,0,0,0,0,0.300053,4484.89,0,687.182,685.732,0.399923,0.0987832,-66.6682
13:11:15:09:13:26,8698.56,8678.54,87.2533,87.5134,87.2397,0,0,687.185,0,11938.8,0,0,0,0,0,0.300051,4490.32,0,688.637,687.185,0.399736,0.0998179,-63.96
13:11:15:09:13:27,8701.43,8685.12,87.1263,87.5454,87.2533,0,0,688.639,0,11941.7,0,0,0,0,0,0.299056,4493.19,0,690.09,688.639,0.399837,0.0998881,-75.8599
13:11:15:09:13:28,8706.58,8681.97,87.0746,87.4773,87.1263,0,0,690.092,0,11946.8,0,0,0,0,0,0.298934,4498.33,0,691.541,690.092,0.398004,0.0998913,-87.1665
13:11:15:09:13:29,8706.29,8675.68,87.2669,87.5414,87.0746,0,0,691.544,0,11946.5,0,0,0,0,0,0.299561,4498.05,0,692.994,691.544,0.399473,0.0993982,-85.4489
13:11:15:09:13:30,8699.42,8675.39,87.1216,87.4092,87.2669,0,0,692.997,0,11939.7,0,0,0,0,0,0.299945,4491.18,0,694.448,692.997,0.400447,0.0992927,-75.4196
13:11:15:09:13:31,8708.29,8672.24,87.0759,87.4533,87.1216,0,0,694.45,0,11948.5,0,0,0,0,0,0.29927,4500.05,0,695.899,694.45,0.3999,0.0993047,-66.4518
13:11:15:09:13:32,8691.98,8674.82,87.1093,87.4453,87.0759,0,0,695.901,0,11932.2,0,0,0,0,0,0.300166,4483.74,0,697.351,695.901,0.399397,0.099295,-59.9199
13:11:15:09:13:33,8694.27,8684.83,87.1216,87.4866,87.1093,0,0,697.353,0,11934.5,0,0,0,0,0,0.300637,4486.03,0,698.803,697.353,0.39824,0.100296,-55.5927
13:11:15:09:13:34,8705.72,8694.56,87.16,87.5147,87.1216,0,0,698.805,0,11946,0,0,0,0,0,0.300704,4497.48,0,700.255,698.805,0.398829,0.0993475,-60.6072
13:11:15:09:13:35,8708.01,8692.56,87.1528,87.5414,87.16,0,0,700.257,0,11948.2,0,0,0,0,0,0.300754,4499.77,0,701.708,700.257,0.400448,0.0992407,-62.6866
13:11:15:09:13:36,8722.88,8683.4,86.9896,87.5427,87.1528,0,0,701.71,0,11963.1,0,0,0,0,0,0.300819,4514.64,0,703.159,701.71,0.400498,0.0999226,-49.4315
13:11:15:09:13:37,8709.15,8667.95,87.1901,87.5347,86.9896,0,0,703.161,0,11949.4,0,0,0,0,0,0.301227,4500.91,0,704.61,703.161,0.3988,0.0977458,-23.2336
13:11:15:09:13:38,8700.57,8667.95,87.1543,87.496,87.1901,0,0,704.613,0,11940.8,0,0,0,0,0,0.301112,4492.33,0,706.063,704.613,0.398297,0.0998201,6.1526
13:11:15:09:13:39,8691.98,8683.69,87.2626,87.5507,87.1543,0,0,706.065,0,11932.2,0,0,0,0,0,0.300645,4483.74,0,707.517,706.065,0.399523,0.0997566,18.5362
13:11:15:09:13:40,8690.55,8669.38,87.1507,87.5547,87.2626,0,0,707.519,0,11930.8,0,0,0,0,0,0.301341,4482.31,0,708.97,707.519,0.397296,0.09929,8.91681
13:11:15:09:13:41,8703.14,8687.12,87.1995,87.484,87.1507,0,0,708.972,0,11943.4,0,0,0,0,0,0.300632,4494.9,0,710.423,708.972,0.397372,0.0991571,-11.4836
13:11:15:09:13:42,8734.33,8712.87,87.3071,87.4146,87.1995,0,0,710.425,0,11974.6,0,0,0,0,0,0.300167,4526.09,0,711.877,710.425,0.398418,0.100092,-26.2142
13:11:15:09:13:43,8729.75,8701.14,87.1121,87.5788,87.3071,0,0,711.879,0,11970,0,0,0,0,0,0.299379,4521.51,0,713.331,711.879,0.399203,0.100356,-10.9033
13:11:15:09:13:44,8736.62,8715.73,87.09,87.4693,87.1121,0,0,713.333,0,11976.9,0,0,0,0,0,0.298335,4528.38,0,714.782,713.333,0.399154,0.0988773,34.1897
13:11:15:09:13:45,8749.2,8720.31,87.09,87.508,87.09,0,0,714.785,0,11989.4,0,0,0,0,0,0.299058,4540.96,0,716.234,714.785,0.399464,0.0988967,81.2201
13:11:15:09:13:46,8730.61,8717.16,86.9423,87.4266,87.09,0,0,716.236,0,11970.8,0,0,0,0,0,0.300516,4522.37,0,717.684,716.236,0.400546,0.0990668,124.907
13:11:15:09:13:47,8736.04,8717.16,87.0904,87.4399,86.9423,0,0,717.686,0,11976.3,0,0,0,0,0,0.301503,4527.8,0,719.134,717.686,0.400358,0.0994081,160.774
13:11:15:09:13:48,8740.33,8728.32,87.2032,87.4867,87.0904,0,0,719.137,0,11980.6,0,0,0,0,0,0.302218,4532.1,0,720.587,719.137,0.40042,0.0994326,174.225
13:11:15:09:13:49,8736.04,8716.88,86.9664,87.4025,87.2032,0,0,720.589,0,11976.3,0,0,0,0,0,0.301209,4527.8,0,722.038,720.589,0.401211,0.100655,177.468
13:11:15:09:13:50,8736.62,8698.56,87.0325,87.4092,86.9664,0,0,722.041,0,11976.9,0,0,0,0,0,0.300947,4528.38,0,723.488,722.041,0.39934,0.0987126,178.965
13:11:15:09:13:51,8729.18,8718.88,87.2279,87.4359,87.0325,0,0,723.491,0,11969.4,0,0,0,0,0,0.301593,4520.94,0,724.94,723.491,0.399579,0.100662,172.768
13:11:15:09:13:52,8732.61,8706.58,87.0736,87.3838,87.2279,0,0,724.943,0,11972.9,0,0,0,0,0,0.300963,4524.37,0,726.393,724.943,0.4003,0.101609,157.65
13:11:15:09:13:53,8729.46,8720.59,87.048,87.3625,87.0736,0,0,726.395,0,11969.7,0,0,0,0,0,0.299436,4521.22,0,727.844,726.395,0.400699,0.100297,136.036
13:11:15:09:13:54,8735.18,8711.72,87.0038,87.3304,87.048,0,0,727.846,0,11975.4,0,0,0,0,0,0.299181,4526.95,0,729.294,727.846,0.399732,0.100112,113.48
13:11:15:09:13:55,8736.33,8704.29,86.9779,87.3118,87.0038,0,0,729.297,0,11976.6,0,0,0,0,0,0.299015,4528.09,0,730.744,729.297,0.398571,0.100286,93.994
13:11:15:09:13:56,8715.73,8703.43,87.1305,87.3798,86.9779,0,0,730.746,0,11956,0,0,0,0,0,0.299167,4507.49,0,732.195,730.746,0.398303,0.0987451,80.5575
13:11:15:09:13:57,8719.74,8708.86,86.9254,87.4039,87.1305,0,0,732.197,0,11960,0,0,0,0,0,0.299857,4511.5,0,733.646,732.197,0.399814,0.0999563,61.8386
13:11:15:09:13:58,8705.72,8700.85,86.9616,87.3478,86.9254,0,0,733.648,0,11946,0,0,0,0,0,0.300303,4497.48,0,735.095,733.648,0.400216,0.0999861,28.651
13:11:15:09:13:59,8713.16,8710.58,86.9738,87.3585,86.9616,0,0,735.097,0,11953.4,0,0,0,0,0,0.301,4504.92,0,736.544,735.097,0.400216,0.0990323,-10.1518
13:11:15:09:14:00,8717.16,8712.3,87.1492,87.3625,86.9738,0,0,736.546,0,11957.4,0,0,0,0,0,0.300847,4508.92,0,737.995,736.546,0.399286,0.100008,-47.3433
13:11:15:09:14:01,8732.61,8712.87,87.2502,87.4386,87.1492,0,0,737.997,0,11972.9,0,0,0,0,0,0.300854,4524.37,0,739.448,737.997,0.399571,0.100817,-72.0691
13:11:15:09:14:02,8733.75,8712.3,87.1993,87.3812,87.2502,0,0,739.451,0,11974,0,0,0,0,0,0.300183,4525.52,0,740.902,739.451,0.399253,0.10049,-74.2566
13:11:15:09:14:03,8734.61,8702.57,87.1363,87.4506,87.1993,0,0,740.904,0,11974.9,0,0,0,0,0,0.300378,4526.37,0,742.355,740.904,0.39884,0.0998508,-56.695
13:11:15:09:14:04,8737.19,8714.59,86.9606,87.4453,87.1363,0,0,742.357,0,11977.4,0,0,0,0,0,0.299368,4528.95,0,743.806,742.357,0.398911,0.100496,-32.7433
13:11:15:09:14:05,8740.91,8722.02,87.1497,87.5134,86.9606,0,0,743.808,0,11981.1,0,0,0,0,0,0.299613,4532.67,0,745.257,743.808,0.399625,0.0994912,-10.8216
13:11:15:09:14:06,8750.63,8731.18,87.1347,87.5214,87.1497,0,0,745.259,0,11990.9,0,0,0,0,0,0.300152,4542.4,0,746.709,745.259,0.400601,0.101552,10.8731
13:11:15:09:14:07,8753.78,8729.18,87.1041,87.472,87.1347,0,0,746.711,0,11994,0,0,0,0,0,0.299344,4545.54,0,748.161,746.711,0.40056,0.10048,36.4141
13:11:15:09:14:08,8762.94,8726.89,87.0839,87.4987,87.1041,0,0,748.163,0,12003.2,0,0,0,0,0,0.299998,4554.7,0,749.613,748.163,0.401112,0.100267,67.1902
13:11:15:09:14:09,8765.23,8737.47,87.1169,87.528,87.0839,0,0,749.615,0,12005.5,0,0,0,0,0,0.300279,4556.99,0,751.064,749.615,0.398275,0.100791,100.476
13:11:15:09:14:10,8761.79,8733.47,87.0172,87.5307,87.1169,0,0,751.067,0,12002,0,0,0,0,0,0.300824,4553.55,0,752.516,751.067,0.398996,0.100018,133.973
13:11:15:09:14:11,8751.78,8749.2,86.9981,87.5267,87.0172,0,0,752.518,0,11992,0,0,0,0,0,0.301603,4543.54,0,753.966,752.518,0.40109,0.0995036,160.273
13:11:15:09:14:12,8762.94,8749.78,87.0655,87.472,86.9981,0,0,753.968,0,12003.2,0,0,0,0,0,0.301525,4554.7,0,755.416,753.968,0.399962,0.100612,168.56
13:11:15:09:14:13,8758.36,8744.34,87.0905,87.4519,87.0655,0,0,755.418,0,11998.6,0,0,0,0,0,0.301026,4550.12,0,756.867,755.418,0.398951,0.0999222,163.862
13:11:15:09:14:14,8762.94,8743.77,87.0222,87.4987,87.0905,0,0,756.87,0,12003.2,0,0,0,0,0,0.300927,4554.7,0,758.318,756.87,0.399784,0.101104,158.763
13:11:15:09:14:15,8761.79,8717.16,87.3602,87.4333,87.0222,0,0,758.321,0,12002,0,0,0,0,0,0.300952,4553.55,0,759.772,758.321,0.399965,0.100808,152.978
13:11:15:09:14:16,8750.92,8721.17,86.8849,87.492,87.3602,0,0,759.774,0,11991.2,0,0,0,0,0,0.301223,4542.68,0,761.224,759.774,0.398654,0.100655,145.372
13:11:15:09:14:17,8731.75,8709.44,87.07,87.4292,86.8849,0,0,761.226,0,11972,0,0,0,0,0,0.29958,4523.51,0,762.673,761.226,0.398827,0.101871,130.972
13:11:15:09:14:18,8723.46,8707.72,87.1191,87.4359,87.07,0,0,762.676,0,11963.7,0,0,0,0,0,0.300856,4515.21,0,764.125,762.676,0.400261,0.100144,96.1103
13:11:15:09:14:19,8714.3,8691.98,86.9857,87.3865,87.1191,0,0,764.127,0,11954.5,0,0,0,0,0,0.300204,4506.06,0,765.576,764.127,0.398541,0.101543,39.4172
13:11:15:09:14:20,8704.57,8687.69,87.1206,87.3852,86.9857,0,0,765.578,0,11944.8,0,0,0,0,0,0.300015,4496.33,0,767.027,765.578,0.400443,0.102816,-26.3195
13:11:15:09:14:21,8714.3,8679.11,87.1751,87.3852,87.1206,0,0,767.029,0,11954.5,0,0,0,0,0,0.300798,4506.06,0,768.479,767.029,0.399624,0.101444,-92.9
13:11:15:09:14:22,8714.87,8671.1,87.1287,87.5334,87.1751,0,0,768.481,0,11955.1,0,0,0,0,0,0.299969,4506.63,0,769.932,768.481,0.398348,0.101669,-149.855
13:11:15:09:14:23,8693.13,8672.82,87.0943,87.4106,87.1287,0,0,769.934,0,11933.4,0,0,0,0,0,0.299586,4484.89,0,771.383,769.934,0.39889,0.099258,-183.963
13:11:15:09:14:24,8685.69,8675.68,87.3087,87.4319,87.0943,0,0,771.386,0,11925.9,0,0,0,0,0,0.299558,4477.45,0,772.837,771.386,0.39884,0.100525,-209.436
13:11:15:09:14:25,8685.4,8679.97,87.0328,87.4773,87.3087,0,0,772.839,0,11925.6,0,0,0,0,0,0.299581,4477.16,0,774.29,772.839,0.398431,0.100535,-246.024
13:11:15:09:14:26,8685.12,8677.96,87.2527,87.4226,87.0328,0,0,774.292,0,11925.4,0,0,0,0,0,0.299329,4476.88,0,775.742,774.292,0.399134,0.0995239,-283.671
13:11:15:09:14:27,8712.3,8685.69,86.8914,87.468,87.2527,0,0,775.744,0,11952.5,0,0,0,0,0,0.300258,4504.06,0,777.193,775.744,0.398765,0.100026,-307.53
13:11:15:09:14:28,8718.31,8686.55,86.9576,87.3945,86.8914,0,0,777.195,0,11958.5,0,0,0,0,0,0.299396,4510.07,0,778.642,777.195,0.398451,0.100867,-303.835
13:11:15:09:14:29,8715.16,8687.41,87.2619,87.4159,86.9576,0,0,778.644,0,11955.4,0,0,0,0,0,0.301938,4506.92,0,780.094,778.644,0.399536,0.100148,-263.31
13:11:15:09:14:30,8717.73,8686.55,87.0911,87.4372,87.2619,0,0,780.096,0,11958,0,0,0,0,0,0.301838,4509.49,0,781.547,780.096,0.400301,0.101401,-207.116
13:11:15:09:14:31,8703.14,8686.26,87.3324,87.4746,87.0911,0,0,781.549,0,11943.4,0,0,0,0,0,0.300764,4494.9,0,783,781.549,0.397987,0.100495,-156.519
13:11:15:09:14:32,8702.28,8684.54,87.1408,87.5067,87.3324,0,0,783.003,0,11942.5,0,0,0,0,0,0.30165,4494.04,0,784.454,783.003,0.398897,0.101441,-118.771
13:11:15:09:14:33,8695.99,8680.83,87.1704,87.4853,87.1408,0,0,784.456,0,11936.2,0,0,0,0,0,0.3005,4487.75,0,785.907,784.456,0.399257,0.0997745,-99.0286
13:11:15:09:14:34,8701.14,8681.68,87.0651,87.5174,87.1704,0,0,785.909,0,11941.4,0,0,0,0,0,0.301313,4492.9,0,787.359,785.909,0.399284,0.100563,-91.413
13:11:15:09:14:35,8688.26,8673.96,87.1956,87.5134,87.0651,0,0,787.361,0,11928.5,0,0,0,0,0,0.300833,4480.03,0,788.811,787.361,0.397572,0.100099,-86.6128
13:11:15:09:14:36,8679.11,8659.08,87.1948,87.4399,87.1956,0,0,788.813,0,11919.4,0,0,0,0,0,0.300833,4470.87,0,790.264,788.813,0.399324,0.10043,-84.3879
13:11:15:09:14:37,8674.53,8662.52,87.1762,87.4987,87.1948,0,0,790.266,0,11914.8,0,0,0,0,0,0.300283,4466.29,0,791.717,790.266,0.400066,0.0990904,-94.0051
13:11:15:09:14:38,8669.95,8671.1,87.3178,87.5641,87.1762,0,0,791.72,0,11910.2,0,0,0,0,0,0.299771,4461.71,0,793.171,791.72,0.397761,0.0988519,-115.212
13:11:15:09:14:39,8689.41,8670.81,87.1418,87.5334,87.3178,0,0,793.174,0,11929.7,0,0,0,0,0,0.299498,4481.17,0,794.625,793.174,0.39758,0.0996127,-138.592
13:11:15:09:14:40,8684.26,8667.38,87.3297,87.5321,87.1418,0,0,794.628,0,11924.5,0,0,0,0,0,0.298533,4476.02,0,796.079,794.628,0.398442,0.101157,-149.481
13:11:15:09:14:41,8688.55,8655.94,87.2369,87.512,87.3297,0,0,796.081,0,11928.8,0,0,0,0,0,0.299363,4480.31,0,797.534,796.081,0.398409,0.0998171,-139.454
13:11:15:09:14:42,8677.96,8650.5,86.9765,87.5454,87.2369,0,0,797.536,0,11918.2,0,0,0,0,0,0.298234,4469.72,0,798.986,797.536,0.399452,0.101328,-121.101
13:11:15:09:14:43,8680.83,8656.51,87.1341,87.4706,86.9765,0,0,798.988,0,11921.1,0,0,0,0,0,0.298529,4472.59,0,800.437,798.988,0.398461,0.0999587,-106.611
13:11:15:09:14:44,8681.11,8667.09,86.9743,87.524,87.1341,0,0,800.439,0,11921.4,0,0,0,0,0,0.299713,4472.87,0,801.887,800.439,0.399573,0.100047,-98.7542
13:11:15:09:14:45,8699.71,8673.39,87.1346,87.496,86.9743,0,0,801.89,0,11939.9,0,0,0,0,0,0.299336,4491.47,0,803.338,801.89,0.399687,0.099285,-91.7947
13:11:15:09:14:46,8713.73,8683.4,87.1669,87.5588,87.1346,0,0,803.341,0,11954,0,0,0,0,0,0.30121,4505.49,0,804.791,803.341,0.398424,0.099515,-73.2554
13:11:15:09:14:47,8712.87,8692.27,87.3002,87.4987,87.1669,0,0,804.793,0,11953.1,0,0,0,0,0,0.301009,4504.63,0,806.245,804.793,0.401529,0.101442,-32.5991
13:11:15:09:14:48,8726.6,8693.42,87.1052,87.5681,87.3002,0,0,806.247,0,11966.8,0,0,0,0,0,0.30086,4518.36,0,807.698,806.247,0.400941,0.101705,21.0424
13:11:15:09:14:49,8715.44,8701.14,86.8591,87.516,87.1052,0,0,807.7,0,11955.7,0,0,0,0,0,0.300306,4507.2,0,809.148,807.7,0.400203,0.0997013,73.69
13:11:15:09:14:50,8715.44,8701.71,87.068,87.4813,86.8591,0,0,809.15,0,11955.7,0,0,0,0,0,0.300674,4507.2,0,810.597,809.15,0.400052,0.0996202,118.962
13:11:15:09:14:51,8729.18,8710.29,87.1352,87.5494,87.068,0,0,810.599,0,11969.4,0,0,0,0,0,0.301409,4520.94,0,812.049,810.599,0.400193,0.100028,145.893
13:11:15:09:14:52,8725.17,8717.16,86.9523,87.4239,87.1352,0,0,812.051,0,11965.4,0,0,0,0,0,0.301305,4516.93,0,813.5,812.051,0.401453,0.102138,163.166
13:11:15:09:14:53,8741.77,8713.44,87.1849,87.5027,86.9523,0,0,813.502,0,11982,0,0,0,0,0,0.301969,4533.53,0,814.951,813.502,0.400622,0.100387,182.301
13:11:15:09:14:54,8737.76,8705.72,87.1912,87.4453,87.1849,0,0,814.953,0,11978,0,0,0,0,0,0.30454,4529.52,0,816.404,814.953,0.400496,0.0991156,201.727
13:11:15:09:14:55,8734.33,8702.86,87.0381,87.4559,87.1912,0,0,816.406,0,11974.6,0,0,0,0,0,0.302859,4526.09,0,817.856,816.406,0.400316,0.0990462,222.111
13:11:15:09:14:56,8717.16,8697.42,87.0659,87.4159,87.0381,0,0,817.858,0,11957.4,0,0,0,0,0,0.302486,4508.92,0,819.307,817.858,0.398142,0.0985888,233.194
13:11:15:09:14:57,8714.87,8699.14,86.8829,87.4025,87.0659,0,0,819.309,0,11955.1,0,0,0,0,0,0.303058,4506.63,0,820.756,819.309,0.398307,0.0996086,221.233
13:11:15:09:14:58,8727.75,8708.86,87.0637,87.4239,86.8829,0,0,820.759,0,11968,0,0,0,0,0,0.301884,4519.51,0,822.206,820.759,0.399345,0.100493,186.357
13:11:15:09:14:59,8738.33,8697.13,87.1337,87.4279,87.0637,0,0,822.208,0,11978.6,0,0,0,0,0,0.301878,4530.09,0,823.657,822.208,0.398561,0.0997705,149.651
13:11:15:09:15:00,8723.17,8695.7,87.3284,87.4239,87.1337,0,0,823.66,0,11963.4,0,0,0,0,0,0.300062,4514.93,0,825.111,823.66,0.398827,0.099952,132.827
13:11:15:09:15:01,8716.3,8681.68,87.38,87.4359,87.3284,0,0,825.114,0,11956.5,0,0,0,0,0,0.299864,4508.06,0,826.567,825.114,0.398827,0.0995063,124.645
