JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
14:11:15:15:31:50,8207.04,8211.05,90.4809,88.9834,87.5102,0.745066,0.500756,8661.95,293648,11590.6,0.570102,0,0.312804,293648,0,0.300699,4142.11,353.317,8981.41,8661.95,0.399996,0.103557,-264.634,-0.000332022,0.000996192,0
14:11:15:15:31:51,8201.03,8208.47,90.4991,88.9567,87.5063,0.746075,0.500734,8663.4,293693,11585.1,0.601988,0,0.314653,293693,0,0.300865,4136.64,353.333,8982.92,8663.4,0.400313,0.100946,-274.649,-0.0003321,0.000996426,0
14:11:15:15:31:52,8195.88,8203.32,90.716,88.958,87.5192,0.747295,0.500712,8664.86,293739,11580.5,0.57541,0,0.31652,293739,0,0.300927,4132.02,353.35,8984.43,8664.86,0.399942,0.0993988,-286.617,-0.000332115,-0.00066423,0
14:11:15:15:31:53,8203.32,8198.17,90.716,88.9513,87.726,0.748078,0.500691,8666.32,293785,11588.4,0.592408,0,0.317826,293785,0,0.300533,4139.96,353.367,8985.94,8666.32,0.400087,0.100302,-297.96,-0.000332066,-0.000664132,0
14:11:15:15:31:54,8184.15,8192.17,90.8715,89.0782,87.7203,0.749548,0.500669,8667.79,293831,11569.8,0.579655,0,0.316837,293831,0,0.298424,4121.28,353.383,8987.45,8667.79,0.400087,0.098593,-301.491,-0.000331283,0.000993975,0
14:11:15:15:31:55,8162.41,8171.28,90.6461,89.0782,87.8707,0.749548,0.500648,8669.25,293877,11548.5,0.551026,0,0.316837,293877,0,0.297984,4100.05,353.4,8988.96,8669.25,0.400251,0.0996186,-299.194,-0.000331305,-0.00066261,0
14:11:15:15:31:56,8164.13,8171.28,90.7063,89.0875,87.6474,0.750907,0.500627,8670.71,293923,11550.8,0.545734,0,0.318333,293923,0,0.298115,4102.3,353.417,8990.48,8670.71,0.399463,0.0977678,-312.776,-0.000330738,0.000992338,0
14:11:15:15:31:57,8161.55,8171.28,90.817,89.1236,87.7044,0.751243,0.500607,8672.17,293969,11548.7,0.553145,0,0.317499,293969,0,0.298896,4100.25,353.433,8991.99,8672.17,0.399127,0.0977729,-341.99,-0.00033158,0.000994866,0
14:11:15:15:31:58,8155.83,8165.27,90.7571,89.1089,87.8112,0.751317,0.500586,8673.63,294015,11543.5,0.590282,0,0.313998,294015,0,0.299442,4095.03,353.45,8993.5,8673.63,0.398052,0.100407,-363.47,-0.000331365,-0.00066273,0
14:11:15:15:31:59,8155.26,8170.42,90.675,89.0835,87.7539,0.751155,0.500566,8675.1,294061,11543.4,0.572222,0,0.316171,294061,0,0.29977,4094.96,353.467,8995.01,8675.1,0.399192,0.100096,-372.85,-0.000330962,0.000993011,0
14:11:15:15:32:00,8155.83,8155.26,90.7553,89.0969,87.6737,0.75137,0.500546,8676.56,294107,11544.5,0.567981,0,0.315325,294107,0,0.301124,4096.05,353.483,8996.53,8676.56,0.398513,0.100126,-375.218,-0.000331178,0.00099366,0
14:11:15:15:32:01,8147.53,8143.24,90.6781,89.0541,87.7522,0.751116,0.500527,8678.02,294153,11536.8,0.577529,0,0.314519,294153,0,0.301803,4088.29,353.5,8998.04,8678.02,0.398726,0.0991748,-368.249,-0.000331481,0.000994569,0
14:11:15:15:32:02,8143.24,8136.95,90.9337,89.0608,87.679,0.750753,0.500508,8679.48,294199,11533,0.539388,0,0.317042,294199,0,0.301597,4084.52,353.517,8999.55,8679.48,0.399206,0.100109,-355.016,-0.000331184,0.000993678,0
14:11:15:15:32:03,8127.51,8137.81,90.9109,89.0955,87.9243,0.751221,0.500489,8680.95,294246,11517.8,0.576468,0,0.316378,294246,0,0.300731,4069.28,353.533,9001.07,8680.95,0.398348,0.0995371,-343.305,-0.000331461,-0.000662922,0
14:11:15:15:32:04,8124.93,8141.24,90.8698,89.0621,87.9022,0.751266,0.50047,8682.41,294292,11515.7,0.605179,0,0.315404,294292,0,0.299053,4067.21,353.55,9002.58,8682.41,0.399461,0.100564,-338.899,-0.000330536,0.000991734,0
14:11:15:15:32:05,8114.06,8131.8,90.725,89.0395,87.8642,0.750815,0.500452,8683.88,294338,11505.3,0.559496,0,0.315154,294338,0,0.298464,4056.87,353.567,9004.09,8683.88,0.399872,0.101654,-342.911,-0.000330619,0.000991983,0
14:11:15:15:32:06,8116.92,8126.36,90.6928,89.1142,87.7246,0.750696,0.500434,8685.34,294384,11508.8,0.576468,0,0.315604,294384,0,0.298401,4060.28,353.583,9005.61,8685.34,0.398071,0.101548,-350.16,-0.000330762,0.000992412,0
14:11:15:15:32:07,8114.35,8120.93,90.8354,89.1142,87.6909,0.751362,0.500417,8686.8,294430,11506.7,0.61264,0,0.316282,294430,0,0.299289,4058.2,353.6,9007.12,8686.8,0.398155,0.101198,-354.827,-0.000331289,-0.000662577,0
14:11:15:15:32:08,8103.19,8104.05,90.6473,89.1383,87.8304,0.750952,0.5004,8688.27,294476,11496,0.593472,0,0.313046,294476,0,0.299491,4047.54,353.617,9008.63,8688.27,0.399481,0.100583,-350.927,-0.000331416,0.000994373,0
14:11:15:15:32:09,8090.89,8103.47,90.6702,89.0381,87.646,0.751576,0.500384,8689.73,294523,11484.2,0.624371,0,0.315961,294523,0,0.299185,4035.75,353.633,9010.14,8689.73,0.399411,0.0969616,-343.272,-0.00033089,0.000992794,0
14:11:15:15:32:10,8075.72,8098.9,90.8418,89.1156,87.6718,0.750642,0.500367,8691.19,294569,11469.6,0.666095,0,0.315319,294569,0,0.300634,4021.12,353.65,9011.65,8691.19,0.39932,0.0958138,-344.121,-0.000331586,0.000994882,0
