JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV
12:11:15:03:30:17,8440.21,8408.17,79.7402,80.5318,78.3193,0.500586,0.250928,1366.12,3709.18,11757.4,0.242245,0,0,3709.18,0,0.300578,4308.96,0.85,1371.46,1366.12,0,0,-34.5208
12:11:15:03:30:18,8433.35,8385.28,79.9406,80.5104,77.9683,0.500708,0.250928,1367.43,3736.58,11751,0.225971,0,0,3736.58,0,0.299189,4302.57,0.866667,1372.79,1367.43,0,0,-67.2922
12:11:15:03:30:19,8430.2,8400.16,79.8047,80.4049,78.1637,0.500854,0.250928,1368.73,3763.97,11748.4,0.228005,0,0,3763.97,0,0.300112,4299.9,0.883333,1374.12,1368.73,0,0,-105.997
12:11:15:03:30:20,8415.04,8380.99,80.0157,80.5665,78.0313,0.500705,0.250928,1370.03,3791.33,11733.7,0.205671,0,0,3791.33,0,0.298961,4285.23,0.9,1375.45,1370.03,0,0,-143.068
12:11:15:03:30:21,8412.75,8365.26,79.7974,80.4864,78.2381,0.500594,0.250928,1371.33,3818.71,11731.9,0.25447,0,0,3818.71,0,0.29934,4283.41,0.916667,1376.78,1371.33,0,0,-180.28
12:11:15:03:30:22,8412.18,8372.12,79.9217,80.3862,78.023,0.501031,0.250928,1372.63,3846.09,11731.8,0.253451,0,0,3846.09,0,0.29883,4283.32,0.933333,1378.11,1372.63,0,0,-219.925
12:11:15:03:30:23,8388.14,8362.97,79.9509,80.4543,78.1451,0.500876,0.250928,1373.94,3873.48,11708.3,0.237155,0,0,3873.48,0,0.300973,4259.78,0.95,1379.44,1373.94,0,0,-252.946
12:11:15:03:30:24,8385.57,8338.08,79.9314,80.5331,78.1752,0.500434,0.250927,1375.24,3900.86,11706.2,0.301492,0,0,3900.86,0,0.300596,4257.72,0.966667,1380.78,1375.24,0,0,-283.214
12:11:15:03:30:25,8377.27,8357.25,79.8878,80.453,78.1557,0.50059,0.250927,1376.54,3928.25,11698.4,0.32407,0,0,3928.25,0,0.299843,4249.9,0.983333,1382.11,1376.54,0,0,-321.571
12:11:15:03:30:26,8373.27,8332.07,79.9212,80.4717,78.1125,0.500717,0.250927,1377.84,3955.64,11694.8,0.299441,0,0,3955.64,0,0.299417,4246.35,1,1383.44,1377.84,0,0,-358.479
12:11:15:03:30:27,8365.54,8325.2,79.9644,80.4917,78.1459,0.500499,0.250927,1379.15,3983.02,11687.6,0.326123,0,0,3983.02,0,0.299559,4239.08,1.01667,1384.77,1379.15,0,0,-386.411
12:11:15:03:30:28,8358.68,8326.06,79.9516,80.433,78.187,0.50084,0.250927,1380.45,4010.4,11681.2,0.343615,0,0,4010.4,0,0.298862,4232.68,1.03333,1386.11,1380.45,0,0,-406.996
12:11:15:03:30:29,8354.67,8325.2,80.0166,80.3489,78.1738,0.501025,0.250927,1381.75,4037.8,11677.6,0.399399,0,0,4037.8,0,0.299251,4229.16,1.05,1387.44,1381.75,0,0,-422.383
12:11:15:03:30:30,8362.4,8307.46,80.0166,80.3649,78.2384,0.500714,0.250927,1383.05,4065.21,11685.8,0.358044,0,0,4065.21,0,0.299172,4237.37,1.06667,1388.77,1383.05,0,0,-432.905
12:11:15:03:30:31,8366.4,8322.05,79.8896,80.5612,78.2372,0.501066,0.250927,1384.36,4092.63,11690.3,0.316879,0,0,4092.63,0,0.298881,4241.84,1.08333,1390.1,1384.36,0,0,-430.78
12:11:15:03:30:32,8343.23,8322.91,79.8083,80.4183,78.1129,0.50112,0.250927,1385.66,4120.06,11667.6,0.283062,0,0,4120.06,0,0.298724,4219.11,1.1,1391.44,1385.66,0,0,-408.427
12:11:15:03:30:33,8335.79,8307.18,79.8947,80.4009,78.0339,0.500983,0.250927,1386.96,4147.48,11660.6,0.27284,0,0,4147.48,0,0.298592,4212.13,1.11667,1392.77,1386.96,0,0,-382.02
12:11:15:03:30:34,8341.8,8293.16,79.8616,80.3515,78.1189,0.500832,0.250927,1388.26,4174.87,11667.1,0.326123,0,0,4174.87,0,0.299475,4218.62,1.13333,1394.1,1388.26,0,0,-373.2
12:11:15:03:30:35,8344.08,8310.04,79.9687,80.4196,78.087,0.500681,0.250926,1389.57,4202.24,11669.9,0.355979,0,0,4202.24,0,0.29963,4221.4,1.15,1395.43,1389.57,0,0,-369.804
12:11:15:03:30:36,8331.5,8298.31,79.9579,80.3475,78.1916,0.500727,0.250926,1390.87,4229.62,11657.8,0.35701,0,0,4229.62,0,0.299521,4209.28,1.16667,1396.76,1390.87,0,0,-352.413
12:11:15:03:30:37,8340.65,8296.88,79.8649,80.2794,78.1799,0.501063,0.250926,1392.17,4257.01,11667.4,0.315851,0,0,4257.01,0,0.299934,4218.89,1.18333,1398.09,1392.17,0,0,-329.008
12:11:15:03:30:38,8324.92,8303.46,79.7691,80.238,78.0904,0.500622,0.250926,1393.47,4284.42,11652.1,0.375597,0,0,4284.42,0,0.299559,4203.61,1.2,1399.42,1393.47,0,0,-307.231
12:11:15:03:30:39,8328.64,8279.43,79.8738,80.3302,77.9972,0.500512,0.250926,1394.77,4311.81,11656.3,0.35495,0,0,4311.81,0,0.300778,4207.8,1.21667,1400.75,1394.77,0,0,-285.638
12:11:15:03:30:40,8319.19,8280.28,79.8894,80.3582,78.0987,0.500761,0.250926,1396.07,4339.16,11647.3,0.334353,0,0,4339.16,0,0.301125,4198.84,1.23333,1402.09,1396.07,0,0,-268.888
12:11:15:03:30:41,8319.48,8280.86,79.7414,80.3422,78.1139,0.50079,0.250926,1397.38,4366.51,11648.1,0.366296,0,0,4366.51,0,0.299874,4199.61,1.25,1403.42,1397.38,0,0,-255.969
12:11:15:03:30:42,8309.18,8277.42,79.97,80.2995,77.9687,0.500922,0.250925,1398.68,4393.89,11638.2,0.384903,0,0,4393.89,0,0.299774,4189.77,1.26667,1404.75,1398.68,0,0,-245.047
12:11:15:03:30:43,8305.75,8275.13,80.0274,80.226,78.1922,0.50092,0.250925,1399.98,4421.25,11635.3,0.394219,0,0,4421.25,0,0.300956,4186.78,1.28333,1406.08,1399.98,0,0,-238.01
12:11:15:03:30:44,8315.19,8263.98,79.9252,80.2834,78.2494,0.500617,0.250925,1401.28,4448.63,11645.2,0.385939,0,0,4448.63,0,0.300089,4196.69,1.3,1407.41,1401.28,0,0,-236.317
12:11:15:03:30:45,8308.61,8259.69,79.9653,80.3235,78.1496,0.500598,0.250925,1402.59,4476.05,11639.1,0.375597,0,0,4476.05,0,0.299774,4190.59,1.31667,1408.75,1402.59,0,0,-231.252
12:11:15:03:30:46,8294.59,8264.55,79.9783,80.3208,78.1883,0.500703,0.250925,1403.89,4503.45,11625.5,0.370431,0,0,4503.45,0,0.299753,4177.06,1.33333,1410.08,1403.89,0,0,-215.977
12:11:15:03:30:47,8304.32,8255.39,79.8328,80.2594,78.2006,0.500837,0.250924,1405.19,4530.85,11635.7,0.347734,0,0,4530.85,0,0.299473,4187.26,1.35,1411.41,1405.19,0,0,-205.843
12:11:15:03:30:48,8281.71,8253.96,79.8672,80.2928,78.0586,0.500759,0.250924,1406.49,4558.26,11613.6,0.358044,0,0,4558.26,0,0.299312,4165.1,1.36667,1412.74,1406.49,0,0,-203.321
12:11:15:03:30:49,8295.16,8251.1,79.8326,80.3809,78.0924,0.500706,0.250924,1407.8,4585.65,11627.5,0.372494,0,0,4585.65,0,0.299662,4179,1.38333,1414.07,1407.8,0,0,-203.083
12:11:15:03:30:50,8296.88,8256.25,79.8802,80.3916,78.0586,0.500715,0.250924,1409.1,4613.02,11629.7,0.417035,0,0,4613.02,0,0.298621,4181.2,1.4,1415.4,1409.1,0,0,-206.885
12:11:15:03:30:51,8287.44,8255.68,79.882,80.3155,78.104,0.50106,0.250924,1410.4,4640.38,11620.7,0.403544,0,0,4640.38,0,0.298195,4172.25,1.41667,1416.73,1410.4,0,0,-200.507
12:11:15:03:30:52,8283.43,8250.24,79.8929,80.3115,78.1069,0.500699,0.250923,1411.7,4667.76,11617.2,0.35701,0,0,4667.76,0,0.299164,4168.71,1.43333,1418.07,1411.7,0,0,-185.859
12:11:15:03:30:53,8292.87,8246.24,79.8382,80.2861,78.1171,0.500834,0.250923,1413,4695.14,11627.1,0.405619,0,0,4695.14,0,0.298829,4178.61,1.45,1419.4,1413,0,0,-178.759
12:11:15:03:30:54,8272.27,8247.67,79.9282,80.2955,78.0639,0.500747,0.250923,1414.3,4722.52,11606.9,0.450326,0,0,4722.52,0,0.299199,4158.46,1.46667,1420.73,1414.3,0,0,-171.487
12:11:15:03:30:55,8283.15,8237.37,79.8999,80.2527,78.152,0.500729,0.250922,1415.6,4749.9,11618.3,0.472239,0,0,4749.9,0,0.300165,4169.8,1.48333,1422.06,1415.6,0,0,-163.237
12:11:15:03:30:56,8267.12,8237.94,79.8913,80.2781,78.1241,0.500796,0.250922,1416.91,4777.28,11602.7,0.461795,0,0,4777.28,0,0.300396,4154.26,1.5,1423.39,1416.91,0,0,-161.611
12:11:15:03:30:57,8273.13,8229.07,79.8379,80.3582,78.1163,0.50061,0.250922,1418.21,4804.67,11609.2,0.44095,0,0,4804.67,0,0.3002,4160.75,1.51667,1424.72,1418.21,0,0,-162.291
12:11:15:03:30:58,8263.98,8241.38,79.8674,80.3956,78.0642,0.500588,0.250921,1419.51,4832.05,11600.5,0.461795,0,0,4832.05,0,0.30129,4152.06,1.53333,1426.05,1419.51,0,0,-164.85
12:11:15:03:30:59,8280.57,8231.08,80.0055,80.3302,78.0897,0.501557,0.250921,1420.81,4859.41,11617.6,0.45554,0,0,4859.41,0,0.300563,4169.1,1.55,1427.39,1420.81,0,0,-167.829
12:11:15:03:31:00,8269.13,8239.94,79.9134,80.2287,78.2276,0.500735,0.250921,1422.11,4886.8,11606.6,0.439907,0,0,4886.8,0,0.299976,4158.12,1.56667,1428.72,1422.11,0,0,-162.847
12:11:15:03:31:01,8241.66,8193.02,79.7686,80.2928,78.1374,0.500752,0.25092,1423.42,4914.21,11579.6,0.401473,0,0,4914.21,0,0.29901,4131.14,1.58333,1430.05,1423.42,0,0,-148.031
12:11:15:03:31:02,8260.54,8231.08,79.8619,80.2674,77.9955,0.500858,0.25092,1424.72,4941.62,11599,0.405619,0,0,4941.62,0,0.299488,4150.51,1.6,1431.38,1424.72,0,0,-147.891
12:11:15:03:31:03,8262.26,8217.91,79.9124,80.3929,78.0879,0.500531,0.250919,1426.02,4968.99,11601.2,0.418076,0,0,4968.99,0,0.299887,4152.69,1.61667,1432.71,1426.02,0,0,-165.443
12:11:15:03:31:04,8258.54,8223.35,79.8746,80.3622,78.1364,0.500788,0.250919,1427.32,4996.34,11597.9,0.414957,0,0,4996.34,0,0.300085,4149.42,1.63333,1434.04,1427.32,0,0,-168.073
12:11:15:03:31:05,8276.85,8227.93,79.928,80.3141,78.0982,0.501138,0.250919,1428.62,5023.71,11616.7,0.448241,0,0,5023.71,0,0.299631,4168.19,1.65,1435.37,1428.62,0,0,-156.105
12:11:15:03:31:06,8257.4,8233.65,79.7919,80.3328,78.1516,0.500807,0.250918,1429.93,5051.11,11597.7,0.389043,0,0,5051.11,0,0.300496,4149.21,1.66667,1436.71,1429.93,0,0,-136.148
12:11:15:03:31:07,8263.4,8223.92,79.806,80.3382,78.0178,0.500995,0.250918,1431.23,5078.5,11604.2,0.438868,0,0,5078.5,0,0.301039,4155.71,1.68333,1438.04,1431.23,0,0,-110.292
12:11:15:03:31:08,8265.69,8231.36,79.823,80.3849,78.0326,0.500721,0.250917,1432.53,5105.88,11606.9,0.409768,0,0,5105.88,0,0.301538,4158.47,1.7,1439.37,1432.53,0,0,-93.8828
12:11:15:03:31:09,8265.69,8220.78,79.9602,80.481,78.0491,0.500742,0.250917,1433.83,5133.24,11607.4,0.432625,0,0,5133.24,0,0.301125,4158.93,1.71667,1440.7,1433.83,0,0,-80.7932
12:11:15:03:31:10,8253.39,8229.07,80.0363,80.4824,78.1832,0.500781,0.250916,1435.13,5160.59,11595.6,0.454497,0,0,5160.59,0,0.301395,4147.07,1.73333,1442.03,1435.13,0,0,-63.2717
12:11:15:03:31:11,8246.24,8216.77,80.0033,80.4677,78.258,0.50066,0.250916,1436.43,5187.98,11588.9,0.452409,0,0,5187.98,0,0.300444,4140.39,1.75,1443.36,1436.43,0,0,-52.5694
12:11:15:03:31:12,8240.23,8211.62,79.8844,80.4891,78.2245,0.500988,0.250915,1437.74,5215.39,11583.3,0.490019,0,0,5215.39,0,0.300216,4134.86,1.76667,1444.7,1437.74,0,0,-57.628
12:11:15:03:31:13,8258.54,8211.62,80.0003,80.485,78.1089,0.500831,0.250915,1439.04,5242.82,11602.1,0.483741,0,0,5242.82,0,0.300567,4153.66,1.78333,1446.03,1439.04,0,0,-75.0038
12:11:15:03:31:14,8241.38,8210.19,79.7553,80.5678,78.2217,0.500955,0.250914,1440.34,5270.23,11585.4,0.453451,0,0,5270.23,0,0.299922,4136.96,1.8,1447.36,1440.34,0,0,-86.3705
12:11:15:03:31:15,8247.38,8217.06,79.9107,80.6466,77.983,0.500716,0.250914,1441.64,5297.64,11591.9,0.485834,0,0,5297.64,0,0.29941,4143.42,1.81667,1448.69,1441.64,0,0,-86.0664
12:11:15:03:31:16,8236.51,8213.62,79.9169,80.7361,78.1345,0.500821,0.250914,1442.95,5325.02,11581.5,0.483741,0,0,5325.02,0,0.29999,4133,1.83333,1450.02,1442.95,0,0,-87.8396
12:11:15:03:31:17,8247.96,8200.46,79.994,80.6706,78.1395,0.501152,0.250913,1444.25,5352.38,11593.4,0.472239,0,0,5352.38,0,0.300253,4144.92,1.85,1451.36,1444.25,0,0,-93.9679
12:11:15:03:31:18,8244.24,8216.77,79.8782,80.6426,78.216,0.500848,0.250912,1445.55,5379.78,11590.2,0.494207,0,0,5379.78,0,0.300211,4141.7,1.86667,1452.69,1445.55,0,0,-97.7367
12:11:15:03:31:19,8243.38,8205.9,79.9844,80.7227,78.1014,0.501222,0.250912,1446.85,5407.2,11589.8,0.492115,0,0,5407.2,0,0.299085,4141.31,1.88333,1454.02,1446.85,0,0,-93.6734
12:11:15:03:31:20,8233.36,8201.89,79.8382,80.5011,78.2057,0.501097,0.250911,1448.16,5434.61,11580.2,0.487924,0,0,5434.61,0,0.299829,4131.75,1.9,1455.35,1448.16,0,0,-86.1539
12:11:15:03:31:21,8235.65,8199.89,79.9422,80.5251,78.0636,0.500829,0.250911,1449.46,5462.03,11583,0.578399,0,0,5462.03,0,0.29939,4134.49,1.91667,1456.68,1449.46,0,0,-84.9478
12:11:15:03:31:22,8241.95,8204.18,79.9181,80.5064,78.1652,0.500866,0.25091,1450.76,5489.43,11589.7,0.560442,0,0,5489.43,0,0.300248,4141.25,1.93333,1458.02,1450.76,0,0,-90.0922
12:11:15:03:31:23,8211.91,8174.14,80.0298,80.5531,78.1411,0.501036,0.25091,1452.06,5516.81,11560.2,0.564663,0,0,5516.81,0,0.299963,4111.7,1.95,1459.35,1452.06,0,0,-90.8121
12:11:15:03:31:24,8231.08,8201.61,79.8137,80.6079,78.2509,0.500845,0.250909,1453.37,5544.22,11579.8,0.528842,0,0,5544.22,0,0.299902,4131.35,1.96667,1460.68,1453.37,0,0,-95.6377
12:11:15:03:31:25,8227.07,8186.16,79.9208,80.5411,78.0386,0.501148,0.250909,1454.67,5571.64,11576.3,0.490019,0,0,5571.64,0,0.299788,4127.8,1.98333,1462.01,1454.67,0,0,-112.586
12:11:15:03:31:26,8218.49,8196.17,80.0532,80.4263,78.1431,0.501223,0.250908,1455.97,5599.04,11568.2,0.448241,0,0,5599.04,0,0.299948,4119.67,2,1463.34,1455.97,0,0,-120.032
12:11:15:03:31:27,8232.79,8179,79.8416,80.4837,78.2736,0.500908,0.250908,1457.27,5626.44,11582.9,0.471197,0,0,5626.44,0,0.299451,4134.44,2.01667,1464.68,1457.27,0,0,-120.774
12:11:15:03:31:28,8237.08,8211.62,79.8862,80.5491,78.0669,0.500857,0.250907,1458.58,5653.87,11587.7,0.493159,0,0,5653.87,0,0.299502,4139.21,2.03333,1466.01,1458.58,0,0,-120.786
12:11:15:03:31:29,8223.92,8184.44,79.9521,80.5091,78.1106,0.50083,0.250907,1459.88,5681.28,11575,0.51518,0,0,5681.28,0,0.300571,4126.54,2.05,1467.34,1459.88,0,0,-105.607
12:11:15:03:31:30,8239.66,8193.6,79.9347,80.6653,78.1762,0.500495,0.250906,1461.18,5708.66,11591.2,0.541466,0,0,5708.66,0,0.300612,4142.74,2.06667,1468.67,1461.18,0,0,-86.1112
12:11:15:03:31:31,8224.49,8199.6,80.0303,80.6533,78.1576,0.500931,0.250906,1462.48,5736.04,11576.5,0.523585,0,0,5736.04,0,0.300024,4128.03,2.08333,1470,1462.48,0,0,-71.437
12:11:15:03:31:32,8226.5,8191.31,79.915,80.6306,78.2504,0.501159,0.250905,1463.79,5763.44,11579,0.503643,0,0,5763.44,0,0.299836,4130.49,2.1,1471.34,1463.79,0,0,-56.4854
12:11:15:03:31:33,8221.63,8188.73,79.9982,80.5224,78.1389,0.500799,0.250905,1465.09,5790.87,11574.6,0.517281,0,0,5790.87,0,0.300354,4126.1,2.11667,1472.67,1465.09,0,0,-49.1722
12:11:15:03:31:34,8228.79,8192.74,79.819,80.5291,78.2196,0.500972,0.250904,1466.39,5818.29,11582.2,0.538309,0,0,5818.29,0,0.300996,4133.75,2.13333,1474,1466.39,0,0,-49.5496
12:11:15:03:31:35,8210.76,8183.58,79.8901,80.4997,78.0445,0.500943,0.250904,1467.69,5845.7,11564.7,0.500495,0,0,5845.7,0,0.300547,4116.19,2.15,1475.33,1467.69,0,0,-48.5571
12:11:15:03:31:36,8207.9,8181.58,79.9161,80.6052,78.1157,0.500456,0.250903,1469,5873.1,11562.3,0.500495,0,0,5873.1,0,0.301836,4113.79,2.16667,1476.66,1469,0,0,-50.3054
12:11:15:03:31:37,8216.2,8173.28,79.8327,80.5812,78.1395,0.500927,0.250903,1470.3,5900.47,11571,0.536205,0,0,5900.47,0,0.300909,4122.53,2.18333,1478,1470.3,0,0,-64.972
12:11:15:03:31:38,8217.91,8195.03,79.831,80.6239,78.0586,0.500751,0.250902,1471.6,5927.85,11573.2,0.55833,0,0,5927.85,0,0.300336,4124.72,2.2,1479.33,1471.6,0,0,-81.4234
12:11:15:03:31:39,8201.89,8179.86,79.8674,80.6519,78.0553,0.501229,0.250902,1472.9,5955.23,11557.7,0.568886,0,0,5955.23,0,0.299999,4109.18,2.21667,1480.66,1472.9,0,0,-84.2289
12:11:15:03:31:40,8223.92,8181.58,79.7684,80.7134,78.0923,0.500803,0.250901,1474.2,5982.6,11580.2,0.543573,0,0,5982.6,0,0.299788,4131.69,2.23333,1481.99,1474.2,0,0,-85.7568
12:11:15:03:31:41,8204.75,8184.15,79.875,80.7067,77.9956,0.500784,0.250901,1475.5,6009.99,11561.5,0.586862,0,0,6009.99,0,0.299732,4112.99,2.25,1483.32,1475.5,0,0,-88.1378
12:11:15:03:31:42,8212.19,8180.72,79.7386,80.6359,78.0983,0.501222,0.2509,1476.8,6037.34,11569.4,0.618668,0,0,6037.34,0,0.299867,4120.88,2.26667,1484.65,1476.8,0,0,-83.0431
12:11:15:03:31:43,8208.76,8164.99,79.9454,80.5692,77.9658,0.500945,0.2509,1478.1,6064.72,11566.4,0.595331,0,0,6064.72,0,0.299756,4117.9,2.28333,1485.98,1478.1,0,0,-80.7042
12:11:15:03:31:44,8192.74,8187.59,80.0047,80.5852,78.169,0.500688,0.250899,1479.41,6092.09,11550.8,0.586862,0,0,6092.09,0,0.299954,4102.36,2.3,1487.31,1479.41,0,0,-80.0126
12:11:15:03:31:45,8195.6,8164.99,80.0047,80.6533,78.2265,0.500819,0.250899,1480.71,6119.45,11554.2,0.547787,0,0,6119.45,0,0.299036,4105.71,2.31667,1488.65,1480.71,0,0,-84.229
12:11:15:03:31:46,8211.62,8175,79.9295,80.6907,78.2259,0.500996,0.250898,1482.01,6146.87,11570.7,0.548841,0,0,6146.87,0,0.298806,4122.2,2.33333,1489.98,1482.01,0,0,-100.128
12:11:15:03:31:47,8197.89,8172.14,79.8979,80.6319,78.1512,0.501337,0.250898,1483.32,6174.29,11557.4,0.554112,0,0,6174.29,0,0.298434,4108.92,2.35,1491.31,1483.32,0,0,-106.489
12:11:15:03:31:48,8202.75,8176.14,79.8003,80.5198,78.1219,0.500869,0.250898,1484.62,6201.72,11562.7,0.547787,0,0,6201.72,0,0.29945,4114.24,2.36667,1492.64,1484.62,0,0,-98.098
12:11:15:03:31:49,8190.16,8164.41,79.9052,80.5211,78.0266,0.500829,0.250897,1485.92,6229.13,11550.6,0.553057,0,0,6229.13,0,0.299884,4102.12,2.38333,1493.97,1485.92,0,0,-91.6889
12:11:15:03:31:50,8211.33,8167.27,79.8327,80.5598,78.1294,0.500758,0.250897,1487.22,6256.5,11572.3,0.552003,0,0,6256.5,0,0.300514,4123.79,2.4,1495.3,1487.22,0,0,-91.6973
12:11:15:03:31:51,8191.59,8164.7,79.8343,80.6506,78.058,0.500915,0.250897,1488.52,6283.87,11553,0.610176,0,0,6283.87,0,0.300732,4104.52,2.41667,1496.63,1488.52,0,0,-88.4327
12:11:15:03:31:52,8197.32,8160.98,79.8434,80.5852,78.0588,0.501107,0.250896,1489.82,6311.25,11559.2,0.612296,0,0,6311.25,0,0.30111,4110.7,2.43333,1497.96,1489.82,0,0,-78.4673
12:11:15:03:31:53,8195.31,8157.55,79.8195,80.5064,78.0688,0.500823,0.250896,1491.12,6338.63,11557.6,0.587919,0,0,6338.63,0,0.300094,4109.15,2.45,1499.29,1491.12,0,0,-74.2858
12:11:15:03:31:54,8195.03,8168.71,79.852,80.5652,78.0454,0.500805,0.250896,1492.42,6366,11557.8,0.55833,0,0,6366,0,0.30009,4109.33,2.46667,1500.63,1492.42,0,0,-73.5916
12:11:15:03:31:55,8195.31,8153.54,79.8432,80.5745,78.0779,0.500613,0.250895,1493.73,6393.37,11558.6,0.559387,0,0,6393.37,0,0.299319,4110.1,2.48333,1501.96,1493.73,0,0,-70.0866
12:11:15:03:31:56,8208.19,8161.84,79.8893,80.6212,78.069,0.500707,0.250895,1495.03,6420.73,11571.9,0.573115,0,0,6420.73,0,0.299013,4123.46,2.5,1503.29,1495.03,0,0,-66.2832
12:11:15:03:31:57,8183.87,8168.42,80.1143,80.5625,78.1135,0.500866,0.250895,1496.33,6448.09,11548.1,0.602752,0,0,6448.09,0,0.300081,4099.6,2.51667,1504.62,1496.33,0,0,-55.1212
12:11:15:03:31:58,8199.03,8148.96,79.8626,80.5411,78.3339,0.500751,0.250894,1497.63,6475.46,11563.7,0.638868,0,0,6475.46,0,0.299686,4115.21,2.53333,1505.95,1497.63,0,0,-44.0414
12:11:15:03:31:59,8184.44,8152.11,79.8744,80.5985,78.0876,0.500791,0.250894,1498.94,6502.89,11549.6,0.636743,0,0,6502.89,0,0.298625,4101.08,2.55,1507.28,1498.94,0,0,-43.842
12:11:15:03:32:00,8192.74,8150.39,79.9503,80.5371,78.0979,0.501153,0.250894,1500.24,6530.3,11558.3,0.591095,0,0,6530.3,0,0.299883,4109.85,2.56667,1508.62,1500.24,0,0,-46.3452
12:11:15:03:32:01,8183.3,8158.98,79.8313,80.5278,78.1731,0.500867,0.250894,1501.54,6557.69,11549.4,0.584745,0,0,6557.69,0,0.299974,4100.9,2.58333,1509.95,1501.54,0,0,-49.4979
12:11:15:03:32:02,8195.31,8154.69,79.8789,80.4303,78.0566,0.500919,0.250893,1502.84,6585.09,11561.8,0.576283,0,0,6585.09,0,0.299698,4113.36,2.6,1511.28,1502.84,0,0,-53.8545
12:11:15:03:32:03,8191.02,8159.55,79.9942,80.3996,78.103,0.500972,0.250893,1504.14,6612.48,11558,0.56572,0,0,6612.48,0,0.300165,4109.5,2.61667,1512.61,1504.14,0,0,-54.8359
12:11:15:03:32:04,8187.59,8150.39,79.8728,80.5224,78.2164,0.500772,0.250893,1505.45,6639.86,11555,0.553057,0,0,6639.86,0,0.301021,4106.5,2.63333,1513.94,1505.45,0,0,-49.0397
12:11:15:03:32:05,8188.73,8156.69,79.9168,80.5104,78.0973,0.500882,0.250893,1506.75,6667.26,11556.6,0.58263,0,0,6667.26,0,0.300143,4108.09,2.65,1515.28,1506.75,0,0,-43.0657
12:11:15:03:32:06,8196.17,8151.25,79.962,80.5959,78.1408,0.500736,0.250893,1508.05,6694.66,11564.5,0.555167,0,0,6694.66,0,0.300982,4115.99,2.66667,1516.61,1508.05,0,0,-41.8412
12:11:15:03:32:07,8175,8157.55,79.9431,80.5318,78.1846,0.500855,0.250893,1509.35,6722.05,11543.7,0.507837,0,0,6722.05,0,0.300814,4095.25,2.68333,1517.94,1509.35,0,0,-36.6414
12:11:15:03:32:08,8184.15,8141.81,79.9262,80.5638,78.1675,0.500459,0.250892,1510.66,6749.45,11553.3,0.545681,0,0,6749.45,0,0.301211,4104.82,2.7,1519.27,1510.66,0,0,-33.9286
12:11:15:03:32:09,8187.3,8149.54,79.9023,80.5451,78.1498,0.500789,0.250892,1511.96,6776.85,11556.9,0.615483,0,0,6776.85,0,0.300827,4108.38,2.71667,1520.6,1511.96,0,0,-42.8709
12:11:15:03:32:10,8186.73,8149.82,79.9629,80.6052,78.1265,0.500758,0.250892,1513.26,6804.24,11556.7,0.649519,0,0,6804.24,0,0.300738,4108.22,2.73333,1521.94,1513.26,0,0,-48.2453
12:11:15:03:32:11,8196.74,8158.41,79.788,80.5919,78.1855,0.500862,0.250892,1514.56,6831.63,11567.1,0.64739,0,0,6831.63,0,0.301151,4118.66,2.75,1523.27,1514.56,0,0,-43.8723
12:11:15:03:32:12,8191.02,8153.54,79.8547,80.4717,78.0141,0.500978,0.250892,1515.86,6859.03,11561.8,0.656986,0,0,6859.03,0,0.300286,4113.36,2.76667,1524.6,1515.86,0,0,-33.5121
12:11:15:03:32:13,8188.73,8164.13,79.8378,80.421,78.0801,0.500724,0.250892,1517.17,6886.41,11559.9,0.663388,0,0,6886.41,0,0.300684,4111.43,2.78333,1525.93,1517.17,0,0,-18.084
12:11:15:03:32:14,8198.46,8143.81,80.0577,80.4597,78.063,0.500905,0.250892,1518.47,6913.78,11570,0.627168,0,0,6913.78,0,0.300776,4121.51,2.8,1527.26,1518.47,0,0,-7.44539
12:11:15:03:32:15,8185.58,8165.56,79.8936,80.4583,78.2777,0.501006,0.250892,1519.77,6941.14,11557.5,0.641001,0,0,6941.14,0,0.300318,4108.99,2.81667,1528.59,1519.77,0,0,0.667767
12:11:15:03:32:16,8185.58,8141.24,79.8736,80.417,78.1176,0.500894,0.250892,1521.07,6968.56,11557.8,0.632487,0,0,6968.56,0,0.299623,4109.36,2.83333,1529.93,1521.07,0,0,8.87518
12:11:15:03:32:17,8174.43,8149.25,79.9088,80.453,78.098,0.500925,0.250892,1522.37,6995.98,11547.1,0.613358,0,0,6995.98,0,0.29974,4098.57,2.85,1531.26,1522.37,0,0,7.3673
12:11:15:03:32:18,8187.3,8140.67,79.9154,80.433,78.1324,0.500909,0.250892,1523.68,7023.36,11560.2,0.608053,0,0,7023.36,0,0.299518,4111.69,2.86667,1532.59,1523.68,0,0,-5.2944
12:11:15:03:32:19,8185.01,8154.11,80.0162,80.4624,78.1398,0.500632,0.250892,1524.98,7050.76,11558.1,0.583689,0,0,7050.76,0,0.299858,4109.63,2.88333,1533.92,1524.98,0,0,-19.2577
