JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN
13:11:15:15:39:57,8911.71,8879.95,97.3332,97.7367,97.3839,0,0,854.5,0,12167.2,0,0,0,0,0,0.302277,4718.75,0,856.112,854.5,0.398699,0.10072,-405.118
13:11:15:15:39:58,8895.69,8881.38,97.2271,97.6793,97.3332,0,0,856.122,0,12151.2,0,0,0,0,0,0.301347,4702.72,0,857.734,856.122,0.399058,0.101759,-397.74
13:11:15:15:39:59,8899.41,8895.69,97.2724,97.7421,97.2271,0,0,857.744,0,12154.9,0,0,0,0,0,0.301779,4706.44,0,859.355,857.744,0.399917,0.102708,-370.787
13:11:15:15:40:00,8895.97,8884.82,97.3108,97.674,97.2724,0,0,859.364,0,12151.5,0,0,0,0,0,0.301965,4703.01,0,860.976,859.364,0.399013,0.102467,-345.926
13:11:15:15:40:01,8892.25,8903.7,97.1816,97.6646,97.3108,0,0,860.986,0,12147.8,0,0,0,0,0,0.301216,4699.29,0,862.597,860.986,0.398135,0.100608,-321.7
13:11:15:15:40:02,8917.43,8904.27,97.2258,97.6192,97.1816,0,0,862.607,0,12172.9,0,0,0,0,0,0.30064,4724.47,0,864.217,862.607,0.401067,0.101459,-296.3
13:11:15:15:40:03,8895.97,8888.25,97.2896,97.5832,97.2258,0,0,864.227,0,12151.5,0,0,0,0,0,0.301084,4703.01,0,865.838,864.227,0.400546,0.100936,-260.863
13:11:15:15:40:04,8894.26,8884.82,97.1645,97.6286,97.2896,0,0,865.848,0,12149.8,0,0,0,0,0,0.300763,4701.29,0,867.458,865.848,0.400805,0.101354,-213.745
13:11:15:15:40:05,8901.98,8893.69,97.1957,97.5191,97.1645,0,0,867.468,0,12157.5,0,0,0,0,0,0.299843,4709.02,0,869.078,867.468,0.400021,0.100381,-180.095
13:11:15:15:40:06,8889.11,8888.54,97.1889,97.3909,97.1957,0,0,869.088,0,12144.6,0,0,0,0,0,0.30043,4696.14,0,870.698,869.088,0.400449,0.0987205,-156.739
13:11:15:15:40:07,8887.68,8882.81,97.2873,97.4283,97.1889,0,0,870.708,0,12143.2,0,0,0,0,0,0.299884,4694.71,0,872.318,870.708,0.404244,0.100658,-133.543
13:11:15:15:40:08,8909.71,8902.27,97.129,97.4323,97.2873,0,0,872.328,0,12165.2,0,0,0,0,0,0.299584,4716.74,0,873.939,872.328,0.399606,0.100305,-120.726
13:11:15:15:40:09,8903.7,8891.97,97.1148,97.4096,97.129,0,0,873.948,0,12159.2,0,0,0,0,0,0.299222,4710.74,0,875.557,873.948,0.398991,0.100893,-104.179
13:11:15:15:40:10,8887.11,8887.11,97.1764,97.3882,97.1148,0,0,875.567,0,12142.6,0,0,0,0,0,0.300176,4694.14,0,877.176,875.567,0.399378,0.100057,-71.0612
13:11:15:15:40:11,8904.27,8879.67,97.0687,97.4203,97.1764,0,0,877.186,0,12159.8,0,0,0,0,0,0.300258,4711.31,0,878.795,877.186,0.399683,0.100434,-46.5576
13:11:15:15:40:12,8885.96,8875.09,97.2389,97.3896,97.0687,0,0,878.805,0,12141.5,0,0,0,0,0,0.299451,4693,0,880.414,878.805,0.400583,0.100496,-36.668
13:11:15:15:40:13,8890.82,8892.54,97.1149,97.419,97.2389,0,0,880.424,0,12146.3,0,0,0,0,0,0.299646,4697.86,0,882.034,880.424,0.398939,0.0993465,-28.2142
13:11:15:15:40:14,8887.96,8873.94,97.1404,97.4403,97.1149,0,0,882.044,0,12143.5,0,0,0,0,0,0.299229,4695,0,883.653,882.044,0.398992,0.0993364,-27.7025
13:11:15:15:40:15,8879.38,8870.22,97.0598,97.4403,97.1404,0,0,883.662,0,12134.9,0,0,0,0,0,0.299816,4686.42,0,885.271,883.662,0.403984,0.0997708,-31.8136
13:11:15:15:40:16,8889.97,8882.24,97.1095,97.451,97.0598,0,0,885.281,0,12145.5,0,0,0,0,0,0.299595,4697,0,886.889,885.281,0.403214,0.0997031,-38.3976
13:11:15:15:40:17,8887.68,8879.67,96.811,97.4043,97.1095,0,0,886.899,0,12143.2,0,0,0,0,0,0.300142,4694.71,0,888.505,886.899,0.400199,0.0996408,-46.6699
13:11:15:15:40:18,8885.67,8871.66,97.2801,97.3428,96.811,0,0,888.515,0,12141.2,0,0,0,0,0,0.300798,4692.71,0,890.123,888.515,0.399085,0.100236,-46.7141
13:11:15:15:40:19,8903.13,8882.81,97.2163,97.3402,97.2801,0,0,890.132,0,12153.2,0,0,0,0,0,0.301962,4704.69,0,891.743,890.132,0.401105,0.100212,-43.4072
13:11:15:15:40:20,8907.13,8883.39,97.0951,97.3188,97.2163,0,0,891.753,0,12157.2,0,0,0,0,0,0.300316,4708.7,0,893.363,891.753,0.405407,0.100978,-34.2809
13:11:15:15:40:21,8889.11,8881.38,97.1845,97.3241,97.0951,0,0,893.372,0,12139.2,0,0,0,0,0,0.300691,4690.67,0,894.982,893.372,0.405178,0.100902,-8.90055
13:11:15:15:40:22,8899.41,8898.83,97.1845,97.4523,97.1845,0,0,894.991,0,12149.5,0,0,0,0,0,0.300569,4700.97,0,896.601,894.991,0.402374,0.1004,14.3097
13:11:15:15:40:23,8900.55,8893.69,97.0056,97.5124,97.1845,0,0,896.611,0,12150.6,0,0,0,0,0,0.299243,4702.12,0,898.22,896.611,0.401122,0.100547,21.439
13:11:15:15:40:24,8897.69,8892.54,97.0699,97.4924,97.0056,0,0,898.229,0,12147.7,0,0,0,0,0,0.298609,4699.25,0,899.837,898.229,0.39794,0.0996725,27.9746
13:11:15:15:40:25,8897.12,8892.83,96.9569,97.4096,97.0699,0,0,899.847,0,12147.2,0,0,0,0,0,0.298141,4698.68,0,901.454,899.847,0.396264,0.0992249,36.6701
13:11:15:15:40:26,8906.56,8893.69,96.9932,97.439,96.9569,0,0,901.464,0,12156.6,0,0,0,0,0,0.297788,4708.12,0,903.07,901.464,0.396812,0.0996783,39.7673
13:11:15:15:40:27,8908.85,8908.85,97.1875,97.4296,96.9932,0,0,903.08,0,12158.9,0,0,0,0,0,0.299038,4710.41,0,904.688,903.08,0.397752,0.0999565,43.4466
13:11:15:15:40:28,8912.85,8897.98,97.1544,97.4043,97.1875,0,0,904.698,0,12162.9,0,0,0,0,0,0.299778,4714.42,0,906.308,904.698,0.398671,0.0990959,54.5713
13:11:15:15:40:29,8906.27,8878.52,97.0855,97.5031,97.1544,0,0,906.317,0,12156.3,0,0,0,0,0,0.299987,4707.84,0,907.926,906.317,0.398372,0.101473,69.8431
13:11:15:15:40:30,8901.98,8896.26,97.4049,97.4016,97.0855,0,0,907.936,0,12152,0,0,0,0,0,0.300087,4703.55,0,909.547,907.936,0.393991,0.100554,81.1018
13:11:15:15:40:31,8901.41,8908.56,97.3707,97.5151,97.4049,0,0,909.557,0,12151.5,0,0,0,0,0,0.300249,4702.97,0,911.17,909.557,0.39716,0.100285,80.88
13:11:15:15:40:32,8890.25,8888.82,97.3491,97.5257,97.3707,0,0,911.18,0,12140.3,0,0,0,0,0,0.299328,4691.82,0,912.793,911.18,0.398886,0.0993343,70.7968
13:11:15:15:40:33,8910.85,8898.83,97.136,97.455,97.3491,0,0,912.803,0,12160.9,0,0,0,0,0,0.299867,4712.42,0,914.414,912.803,0.401679,0.0996481,53.0723
13:11:15:15:40:34,8922.87,8899.41,97.0275,97.463,97.136,0,0,914.423,0,12172.9,0,0,0,0,0,0.299713,4724.43,0,916.032,914.423,0.404975,0.0986478,36.7612
13:11:15:15:40:35,8913.43,8901.41,97.1161,97.4403,97.0275,0,0,916.041,0,12163.5,0,0,0,0,0,0.300934,4714.99,0,917.65,916.041,0.404975,0.100056,42.8505
13:11:15:15:40:36,8919.15,8886.82,97.2139,97.4109,97.1161,0,0,917.659,0,12169.2,0,0,0,0,0,0.30102,4720.71,0,919.269,917.659,0.407094,0.0996871,62.6865
13:11:15:15:40:37,8913.43,8896.55,97.129,97.4403,97.2139,0,0,919.279,0,12163.5,0,0,0,0,0,0.300828,4714.99,0,920.888,919.279,0.405123,0.102472,75.3833
13:11:15:15:40:38,8909.99,8916.86,97.0706,97.3228,97.129,0,0,920.898,0,12160,0,0,0,0,0,0.300199,4711.56,0,922.507,920.898,0.404049,0.100369,81.0059
13:11:15:15:40:39,8900.55,8909.42,96.956,97.3495,97.0706,0,0,922.516,0,12150.6,0,0,0,0,0,0.300327,4702.12,0,924.124,922.516,0.403985,0.1005,78.4831
13:11:15:15:40:40,8918.58,8908.56,97.2817,97.3068,96.956,0,0,924.133,0,12168.6,0,0,0,0,0,0.300622,4720.14,0,925.742,924.133,0.40334,0.0985662,63.7589
13:11:15:15:40:41,8909.99,8896.83,97.253,97.3228,97.2817,0,0,925.752,0,12160,0,0,0,0,0,0.300554,4711.56,0,927.363,925.752,0.401414,0.0991964,48.4717
13:11:15:15:40:42,8889.11,8892.54,97.2057,97.2641,97.253,0,0,927.373,0,12139.2,0,0,0,0,0,0.298319,4690.67,0,928.984,927.373,0.400752,0.0986287,43.7025
13:11:15:15:40:43,8908.28,8878.52,97.4008,97.2334,97.2057,0,0,928.994,0,12158.3,0,0,0,0,0,0.298431,4709.84,0,930.606,928.994,0.401193,0.0979569,29.2855
13:11:15:15:40:44,8899.69,8883.1,97.2904,97.2574,97.4008,0,0,930.615,0,12149.7,0,0,0,0,0,0.298188,4701.26,0,932.228,930.615,0.401369,0.0998555,2.69349
13:11:15:15:40:45,8895.69,8894.54,97.1283,97.3241,97.2904,0,0,932.238,0,12145.7,0,0,0,0,0,0.297908,4697.25,0,933.848,932.238,0.403171,0.100075,-13.5988
13:11:15:15:40:46,8887.96,8888.54,97.328,97.3001,97.1283,0,0,933.858,0,12138,0,0,0,0,0,0.298875,4689.53,0,935.469,933.858,0.40279,0.0986997,-26.5931
13:11:15:15:40:47,8894.54,8896.55,97.2881,97.2534,97.328,0,0,935.478,0,12144.6,0,0,0,0,0,0.298923,4696.11,0,937.09,935.478,0.3998,0.100174,-47.1259
13:11:15:15:40:48,8900.27,8898.26,97.1085,97.3375,97.2881,0,0,937.1,0,12150.3,0,0,0,0,0,0.298387,4701.83,0,938.71,937.1,0.401218,0.099673,-67.421
13:11:15:15:40:49,8906.27,8891.97,97.4194,97.3442,97.1085,0,0,938.72,0,12156.3,0,0,0,0,0,0.299658,4707.84,0,940.331,938.72,0.401306,0.0997487,-75.6224
13:11:15:15:40:50,8906.56,8869.37,97.2049,97.3789,97.4194,0,0,940.341,0,12156.6,0,0,0,0,0,0.300613,4708.12,0,941.953,940.341,0.400611,0.100425,-68.2628
13:11:15:15:40:51,8891.4,8877.38,97.1278,97.3722,97.2049,0,0,941.963,0,12141.4,0,0,0,0,0,0.300218,4692.96,0,943.573,941.963,0.402508,0.0995661,-52.0328
13:11:15:15:40:52,8904.84,8894.54,97.2545,97.2934,97.1278,0,0,943.583,0,12154.9,0,0,0,0,0,0.300279,4706.41,0,945.193,943.583,0.403273,0.0991626,-42.0003
13:11:15:15:40:53,8898.55,8894.83,97.0715,97.3602,97.2545,0,0,945.202,0,12148.6,0,0,0,0,0,0.300354,4700.11,0,946.812,945.202,0.403332,0.0996523,-40.7876
13:11:15:15:40:54,8904.56,8896.55,97.1638,97.3135,97.0715,0,0,946.822,0,12154.6,0,0,0,0,0,0.299722,4706.12,0,948.431,946.822,0.402666,0.100678,-36.0322
13:11:15:15:40:55,8913.14,8887.68,97.0559,97.3135,97.1638,0,0,948.44,0,12163.2,0,0,0,0,0,0.300396,4714.7,0,950.049,948.44,0.402506,0.0975588,-28.0405
13:11:15:15:40:56,8893.11,8890.82,97.037,97.3482,97.0559,0,0,950.059,0,12143.2,0,0,0,0,0,0.299663,4694.68,0,951.667,950.059,0.402917,0.09941,-14.3294
13:11:15:15:40:57,8890.82,8897.12,97.4518,97.3388,97.037,0,0,951.676,0,12140.9,0,0,0,0,0,0.300102,4692.39,0,953.287,951.676,0.400215,0.0990602,-1.90163
13:11:15:15:40:58,8890.54,8882.81,97.0058,97.2814,97.4518,0,0,953.297,0,12140.6,0,0,0,0,0,0.300272,4692.1,0,954.908,953.297,0.398835,0.1011,-8.16306
13:11:15:15:40:59,8894.26,8883.96,97.3722,97.3242,97.0058,0,0,954.918,0,12144.3,0,0,0,0,0,0.298594,4695.82,0,956.528,954.918,0.399317,0.0986392,-24.3831
13:11:15:15:41:00,8899.41,8890.25,97.1597,97.3602,97.3722,0,0,956.537,0,12149.5,0,0,0,0,0,0.299775,4700.97,0,958.149,956.537,0.400653,0.0991381,-35.6421
13:11:15:15:41:01,8897.4,8888.82,97.3176,97.3615,97.1597,0,0,958.159,0,12147.4,0,0,0,0,0,0.298852,4698.97,0,959.769,958.159,0.402305,0.0985391,-37.3794
13:11:15:15:41:02,8890.82,8887.11,97.0345,97.3802,97.3176,0,0,959.779,0,12140.9,0,0,0,0,0,0.298568,4692.39,0,961.389,959.779,0.402178,0.0985074,-31.9031
13:11:15:15:41:03,8908.28,8896.83,97.0743,97.4456,97.0345,0,0,961.399,0,12158.3,0,0,0,0,0,0.297896,4709.84,0,963.007,961.399,0.401266,0.0996925,-29.2609
13:11:15:15:41:04,8899.41,8878.24,97.1886,97.3669,97.0743,0,0,963.016,0,12149.5,0,0,0,0,0,0.298839,4700.97,0,964.625,963.016,0.40027,0.0995246,-25.2475
13:11:15:15:41:05,8891.4,8878.81,97.3383,97.3629,97.1886,0,0,964.635,0,12141.4,0,0,0,0,0,0.299661,4692.96,0,966.247,964.635,0.399747,0.100811,-12.255
13:11:15:15:41:06,8904.56,8884.24,97.4546,97.3335,97.3383,0,0,966.256,0,12154.6,0,0,0,0,0,0.299459,4706.12,0,967.87,966.256,0.399443,0.0996465,-5.81255
13:11:15:15:41:07,8891.4,8883.39,97.1508,97.3909,97.4546,0,0,967.88,0,12141.4,0,0,0,0,0,0.299568,4692.96,0,969.492,967.88,0.399567,0.0998784,-6.19965
13:11:15:15:41:08,8897.69,8896.55,97.1259,97.3575,97.1508,0,0,969.501,0,12147.7,0,0,0,0,0,0.298449,4699.25,0,971.11,969.501,0.400775,0.100386,-3.8858
13:11:15:15:41:09,8923.44,8895.69,97.1512,97.3989,97.1259,0,0,971.12,0,12173.5,0,0,0,0,0,0.298637,4725,0,972.729,971.12,0.399376,0.0999001,-5.21375
13:11:15:15:41:10,8910.85,8894.26,97.2882,97.3348,97.1512,0,0,972.739,0,12160.9,0,0,0,0,0,0.298656,4712.42,0,974.35,972.739,0.398872,0.100027,5.7454
13:11:15:15:41:11,8905.99,8903.13,97.2295,97.3321,97.2882,0,0,974.36,0,12156,0,0,0,0,0,0.299042,4707.55,0,975.971,974.36,0.401367,0.0995496,35.1708
13:11:15:15:41:12,8907.13,8890.82,97.2366,97.2694,97.2295,0,0,975.981,0,12157.2,0,0,0,0,0,0.298891,4708.7,0,977.591,975.981,0.402257,0.0987139,54.5972
13:11:15:15:41:13,8905.7,8888.82,97.3031,97.2093,97.2366,0,0,977.601,0,12155.7,0,0,0,0,0,0.29901,4707.27,0,979.213,977.601,0.403336,0.101528,57.8361
13:11:15:15:41:14,8897.12,8906.27,97.1518,97.2267,97.3031,0,0,979.222,0,12147.2,0,0,0,0,0,0.298693,4698.68,0,980.833,979.222,0.402998,0.0995277,56.6287
13:11:15:15:41:15,8901.12,8888.82,97.1307,97.228,97.1518,0,0,980.843,0,12151.2,0,0,0,0,0,0.299045,4702.69,0,982.452,980.843,0.402573,0.0992093,49.0997
13:11:15:15:41:16,8915.43,8906.85,96.9719,97.3362,97.1307,0,0,982.462,0,12165.5,0,0,0,0,0,0.300281,4716.99,0,984.07,982.462,0.40144,0.0973484,34.9502
13:11:15:15:41:17,8905.99,8918,97.1904,97.3094,96.9719,0,0,984.079,0,12156,0,0,0,0,0,0.300674,4707.55,0,985.688,984.079,0.401013,0.0985285,29.4618
13:11:15:15:41:18,8914.28,8903.41,97.0915,97.3028,97.1904,0,0,985.697,0,12164.3,0,0,0,0,0,0.30145,4715.85,0,987.307,985.697,0.39884,0.0990717,35.21
13:11:15:15:41:19,8918.86,8898.83,97.2652,97.3121,97.0915,0,0,987.316,0,12168.9,0,0,0,0,0,0.3009,4720.43,0,988.926,987.316,0.397068,0.100956,40.2569
13:11:15:15:41:20,8923.73,8917.43,97.3315,97.2707,97.2652,0,0,988.936,0,12173.8,0,0,0,0,0,0.301197,4725.29,0,990.548,988.936,0.399771,0.101071,48.3675
13:11:15:15:41:21,8921.72,8910.28,97.3878,97.2734,97.3315,0,0,990.558,0,12171.8,0,0,0,0,0,0.300797,4723.29,0,992.171,990.558,0.4003,0.0997669,63.5383
13:11:15:15:41:22,8925.44,8916,97.2233,97.2774,97.3878,0,0,992.18,0,12175.5,0,0,0,0,0,0.300651,4727.01,0,993.792,992.18,0.400753,0.0994077,78.9439
13:11:15:15:41:23,8924.3,8933.74,97.178,97.3295,97.2233,0,0,993.802,0,12174.3,0,0,0,0,0,0.299495,4725.86,0,995.412,993.802,0.401045,0.0997033,90.4231
13:11:15:15:41:24,8932.88,8927.73,97.0953,97.3348,97.178,0,0,995.422,0,12182.9,0,0,0,0,0,0.299111,4734.44,0,997.031,995.422,0.399981,0.100581,98.4013
13:11:15:15:41:25,8946.04,8930.02,97.0259,97.2787,97.0953,0,0,997.041,0,12196.1,0,0,0,0,0,0.298102,4747.6,0,998.649,997.041,0.401039,0.0991389,106.133
13:11:15:15:41:26,8943.47,8921.72,97.1826,97.3295,97.0259,0,0,998.659,0,12193.5,0,0,0,0,0,0.298158,4745.03,0,1000.27,998.659,0.401162,0.100131,122.429
13:11:15:15:41:27,8932.88,8901.98,97.3028,97.2761,97.1826,0,0,1000.28,0,12182.9,0,0,0,0,0,0.29843,4734.44,0,1001.89,1000.28,0.401661,0.100785,146.251
13:11:15:15:41:28,8931.45,8915.43,96.9528,97.2814,97.3028,0,0,1001.9,0,12181.5,0,0,0,0,0,0.298163,4733.01,0,1003.51,1001.9,0.400877,0.0993901,158.716
13:11:15:15:41:29,8927.73,8919.72,97.0587,97.244,96.9528,0,0,1003.52,0,12177.8,0,0,0,0,0,0.299148,4729.3,0,1005.12,1003.52,0.400131,0.101083,151.486
13:11:15:15:41:30,8928.88,8911.14,97.0587,97.3121,97.0587,0,0,1005.13,0,12178.9,0,0,0,0,0,0.300726,4730.44,0,1006.74,1005.13,0.39973,0.0994394,133.154
13:11:15:15:41:31,8916.57,8915.43,97.3851,97.2721,97.0587,0,0,1006.75,0,12166.6,0,0,0,0,0,0.300327,4718.14,0,1008.36,1006.75,0.402088,0.100864,111.323
13:11:15:15:41:32,8926.01,8915.71,96.8506,97.3615,97.3851,0,0,1008.37,0,12176.1,0,0,0,0,0,0.300286,4727.58,0,1009.98,1008.37,0.401899,0.0989166,84.6736
13:11:15:15:41:33,8925.16,8920.58,97.1769,97.4296,96.8506,0,0,1009.99,0,12175.2,0,0,0,0,0,0.299412,4726.72,0,1011.6,1009.99,0.401609,0.100639,55.0336
13:11:15:15:41:34,8926.3,8918.29,97.1553,97.4683,97.1769,0,0,1011.61,0,12176.3,0,0,0,0,0,0.300898,4727.86,0,1013.22,1011.61,0.398329,0.0991165,33.2925
13:11:15:15:41:35,8927.45,8913.43,97.4352,97.3575,97.1553,0,0,1013.23,0,12177.5,0,0,0,0,0,0.299244,4729.01,0,1014.84,1013.23,0.400294,0.0998875,19.7588
13:11:15:15:41:36,8930.02,8909.99,97.2101,97.2747,97.4352,0,0,1014.85,0,12180.1,0,0,0,0,0,0.29953,4731.58,0,1016.46,1014.85,0.400294,0.0990617,9.982
13:11:15:15:41:37,8906.27,8922.29,97.203,97.2721,97.2101,0,0,1016.47,0,12156.3,0,0,0,0,0,0.298891,4707.84,0,1018.08,1016.47,0.398538,0.100289,4.99968
13:11:15:15:41:38,8926.3,8926.3,96.9529,97.2921,97.203,0,0,1018.09,0,12176.3,0,0,0,0,0,0.299034,4727.86,0,1019.7,1018.09,0.399698,0.0993922,-7.16195
13:11:15:15:41:39,8932.59,8924.87,97.2178,97.3442,96.9529,0,0,1019.71,0,12182.6,0,0,0,0,0,0.299422,4734.16,0,1021.32,1019.71,0.399556,0.0989573,-27.9329
13:11:15:15:41:40,8919.43,8917.43,97.2228,97.2801,97.2178,0,0,1021.33,0,12169.5,0,0,0,0,0,0.300339,4721,0,1022.94,1021.33,0.401352,0.100433,-32.3646
13:11:15:15:41:41,8928.59,8905.7,96.9776,97.3041,97.2228,0,0,1022.95,0,12178.6,0,0,0,0,0,0.2997,4730.15,0,1024.56,1022.95,0.401717,0.0995231,-25.6182
13:11:15:15:41:42,8919.72,8907.42,97.1998,97.1866,96.9776,0,0,1024.57,0,12169.8,0,0,0,0,0,0.3,4721.28,0,1026.17,1024.57,0.400284,0.100652,-24.7501
13:11:15:15:41:43,8914.57,8908.28,97.0872,97.2013,97.1998,0,0,1026.18,0,12164.6,0,0,0,0,0,0.300784,4716.13,0,1027.79,1026.18,0.400388,0.0995744,-25.0561
13:11:15:15:41:44,8919.15,8896.55,97.1713,97.2641,97.0872,0,0,1027.8,0,12169.2,0,0,0,0,0,0.299907,4720.71,0,1029.41,1027.8,0.400629,0.101607,-30.9506
13:11:15:15:41:45,8910.57,8904.27,97.213,97.2427,97.1713,0,0,1029.42,0,12160.6,0,0,0,0,0,0.299729,4712.13,0,1031.03,1029.42,0.400695,0.0988204,-41.3441
13:11:15:15:41:46,8919.43,8914.86,97.2679,97.2414,97.213,0,0,1031.04,0,12169.5,0,0,0,0,0,0.29925,4721,0,1032.65,1031.04,0.400346,0.100526,-50.1601
13:11:15:15:41:47,8933.45,8922.58,97.2983,97.2788,97.2679,0,0,1032.66,0,12183.5,0,0,0,0,0,0.299158,4735.02,0,1034.27,1032.66,0.400473,0.0999532,-57.0893
13:11:15:15:41:48,8921.72,8906.56,97.0986,97.3335,97.2983,0,0,1034.28,0,12171.8,0,0,0,0,0,0.298552,4723.29,0,1035.89,1034.28,0.399479,0.0998177,-49.7377
13:11:15:15:41:49,8927.16,8921.44,97.0234,97.3442,97.0986,0,0,1035.9,0,12177.2,0,0,0,0,0,0.29848,4728.72,0,1037.51,1035.9,0.397508,0.0992323,-30.7372
13:11:15:15:41:50,8925.73,8912,97.1715,97.4203,97.0234,0,0,1037.52,0,12175.8,0,0,0,0,0,0.30034,4727.29,0,1039.13,1037.52,0.397625,0.0998138,-17.1006
13:11:15:15:41:51,8914.28,8907.7,97.0875,97.4523,97.1715,0,0,1039.14,0,12164.3,0,0,0,0,0,0.300805,4715.85,0,1040.75,1039.14,0.399754,0.100671,-7.19388
13:11:15:15:41:52,8923.73,8924.01,97.3233,97.4497,97.0875,0,0,1040.76,0,12173.8,0,0,0,0,0,0.300125,4725.29,0,1042.37,1040.76,0.400712,0.100575,-3.54181
13:11:15:15:41:53,8923.15,8921.72,97.2185,97.3896,97.3233,0,0,1042.38,0,12173.2,0,0,0,0,0,0.300497,4724.72,0,1043.99,1042.38,0.400734,0.101115,-7.61417
13:11:15:15:41:54,8911.14,8917.43,97.1081,97.4003,97.2185,0,0,1044,0,12161.2,0,0,0,0,0,0.300405,4712.7,0,1045.61,1044,0.400319,0.0992702,-7.27352
13:11:15:15:41:55,8930.59,8922.87,97.4363,97.3882,97.1081,0,0,1045.62,0,12180.6,0,0,0,0,0,0.300682,4732.16,0,1047.23,1045.62,0.400103,0.098445,-8.52996
13:11:15:15:41:56,8924.01,8913.43,97.0516,97.3589,97.4363,0,0,1047.24,0,12174.1,0,0,0,0,0,0.302286,4725.58,0,1048.85,1047.24,0.400484,0.0996801,-11.6417
13:11:15:15:41:57,8900.55,8897.4,97.2866,97.3495,97.0516,0,0,1048.86,0,12150.6,0,0,0,0,0,0.30153,4702.12,0,1050.47,1048.86,0.400403,0.099271,-4.13019
13:11:15:15:41:58,8903.41,8904.27,97.3531,97.3829,97.2866,0,0,1050.48,0,12153.5,0,0,0,0,0,0.302105,4704.98,0,1052.09,1050.48,0.40029,0.100953,-6.30191
13:11:15:15:41:59,8903.13,8897.4,97.2647,97.3909,97.3531,0,0,1052.1,0,12153.2,0,0,0,0,0,0.302329,4704.69,0,1053.71,1052.1,0.400052,0.0996308,-31.5294
13:11:15:15:42:00,8908.28,8902.84,97.2536,97.3735,97.2647,0,0,1053.72,0,12158.3,0,0,0,0,0,0.306833,4709.84,0,1055.33,1053.72,0.399318,0.100792,-58.3249
13:11:15:15:42:01,8921.15,8916.86,97.3213,97.4817,97.2536,0,0,1055.34,0,12171.2,0,0,0,0,0,0.310232,4722.71,0,1056.96,1055.34,0.399609,0.0998259,-73.5357
13:11:15:15:42:02,8921.15,8894.26,97.1367,97.4937,97.3213,0,0,1056.97,0,12171.2,0,0,0,0,0,0.311566,4722.71,0,1058.58,1056.97,0.399122,0.0985216,-72.1473
13:11:15:15:42:03,8889.39,8898.83,97.1268,97.4323,97.1367,0,0,1058.59,0,12139.4,0,0,0,0,0,0.311044,4690.96,0,1060.2,1058.59,0.399423,0.101148,-54.3286
13:11:15:15:42:04,8916.86,8899.98,97.1699,97.4243,97.1268,0,0,1060.21,0,12166.9,0,0,0,0,0,0.31043,4718.42,0,1061.81,1060.21,0.399497,0.100238,-47.84
13:11:15:15:42:05,8913.71,8902.27,97.1295,97.4243,97.1699,0,0,1061.82,0,12163.8,0,0,0,0,0,0.308689,4715.28,0,1063.43,1061.82,0.399372,0.098759,-58.2877
13:11:15:15:42:06,8907.7,8901.41,97.1336,97.4163,97.1295,0,0,1063.44,0,12157.7,0,0,0,0,0,0.30684,4709.27,0,1065.05,1063.44,0.399161,0.0978147,-55.0703
13:11:15:15:42:07,8911.14,8919.15,97.2837,97.3615,97.1336,0,0,1065.06,0,12161.2,0,0,0,0,0,0.304069,4712.7,0,1066.67,1065.06,0.39878,0.0995285,-43.7683
13:11:15:15:42:08,8919.15,8912.28,97.1563,97.3535,97.2837,0,0,1066.68,0,12169.2,0,0,0,0,0,0.301807,4720.71,0,1068.29,1066.68,0.398797,0.100407,-39.2457
13:11:15:15:42:09,8919.15,8924.58,97.4338,97.3268,97.1563,0,0,1068.3,0,12169.2,0,0,0,0,0,0.300066,4720.71,0,1069.91,1068.3,0.398786,0.0994686,-30.392
13:11:15:15:42:10,8918.86,8912.57,97.11,97.252,97.4338,0,0,1069.92,0,12168.9,0,0,0,0,0,0.300459,4720.43,0,1071.54,1069.92,0.398432,0.0998574,-13.531
13:11:15:15:42:11,8917.43,8898.55,97.2123,97.2948,97.11,0,0,1071.55,0,12167.5,0,0,0,0,0,0.299346,4719,0,1073.16,1071.55,0.398924,0.100396,3.43247
13:11:15:15:42:12,8910.28,8905.7,97.1804,97.2921,97.2123,0,0,1073.17,0,12160.3,0,0,0,0,0,0.300451,4711.84,0,1074.78,1073.17,0.398493,0.10011,15.3795
13:11:15:15:42:13,8903.41,8902.55,97.1279,97.3281,97.1804,0,0,1074.79,0,12153.5,0,0,0,0,0,0.29901,4704.98,0,1076.39,1074.79,0.39729,0.100159,19.2171
13:11:15:15:42:14,8922.87,8896.55,97.2346,97.3388,97.1279,0,0,1076.4,0,12172.9,0,0,0,0,0,0.298415,4724.43,0,1078.01,1076.4,0.397004,0.0995858,10.9501
